dataset,dataset_label,location,ordination,id,site_name,status,period,sampling_event,sampling_event_start_date,survey_date,axis1,axis2
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens SZ central_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens SZ central,No-take,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,0.5266748182217365,-0.8862698082242142
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside East_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens outside East,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,0.1449988929608112,-0.24057745689807686
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside East_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens outside East,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-1.9373544633359214,2.3404454373049246
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside East_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside East,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,2018-01-17,2018-01-17,-0.6707617131904239,0.691166238036835
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside East_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside East,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,-1.795978404990494,1.71832163742541
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside East_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside East,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-1.4219596081808314,0.9370993676170788
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside East_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens outside East,Fished,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,1.891678978942016,0.46657388713452835
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside East_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens outside East,Fished,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,0.5414104643195927,1.7255262748215432
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside West_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens outside West,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,-0.02585818872276818,0.31032259968241477
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside West_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens outside West,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-2.764187152068954,2.25032177090882
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside West_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside West,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,2018-01-17,2018-01-17,-2.0688384521994023,2.3283248530506904
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside West_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside West,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,-0.6711606744682813,0.5897371470342919
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside West_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside West,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-0.1195489023523262,0.22030911895729707
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside West_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens outside West,Fished,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,3.1238911812291743,0.5538466828632261
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside West_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens outside West,Fished,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,0.8368024743641034,2.2589225084447278
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside central_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,-1.119098502487453,0.09633387391947607
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside central_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-1.1338520837140318,-0.1140497671893842
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside central_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Sponge Gardens outside central,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,0.07542759339402094,-0.5965635765982237
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside central_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside central,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,0.6625859617878523,-0.7266789795574574
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside central_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside central,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-0.13244511127418435,0.2195998869973923
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside central_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens outside central,Fished,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,2.6891807299944395,-0.4926379605099274
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_period,Sponge Gardens outside central_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens outside central,Fished,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,1.8551624304661511,-0.36307385071269394
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ East_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens SZ East,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,-1.5336311605303938,-0.06454988422924993
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ East_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens SZ East,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-1.0510937795402941,0.4559983099974675
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ East_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ East,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,2018-01-17,2018-01-17,-0.4139145268238015,0.5774677832145131
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ East_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ East,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,0.3829391090022804,1.4091411742142685
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ East_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ East,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,0.0041097158144346585,0.7679235303176941
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ East_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens SZ East,No-take,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,-2.2977047378994975,-2.362896514294865
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ East_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens SZ East,No-take,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,-0.47434291306998216,-0.09658227171006549
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ West_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens SZ West,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,-1.758594162181508,0.15739482970587307
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ West_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens SZ West,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-1.3111410719209338,-0.128180639027098
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ West_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ West,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,2018-01-17,2018-01-17,-0.44479331482786677,0.9810427190247254
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ West_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ West,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,-1.3685300611377145,0.23438021552070565
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ West_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ West,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-0.06641785057302571,-0.08725735460282272
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ West_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens SZ West,No-take,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,0.0731242980336311,-1.5103065885717784
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ West_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens SZ West,No-take,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,-1.3156941124226136,-1.091572451213856
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ central_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,-2.9339257441266238,-0.019984325630613264
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ central_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens SZ central,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,-0.7948889764345479,0.4930832864440636
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ central_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Sponge Gardens SZ central,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,-2.1582761195203246,0.31178057255890484
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ central_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ central,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,-1.1458155220618014,-0.0658056110117559
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ central_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens SZ central,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,-1.1260696759439914,0.9892542900102268
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ central_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens SZ central,No-take,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,-2.451598200902315,-1.2583127404848742
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens SZ central_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens SZ central,No-take,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,-1.9952296780006045,0.30798166976853475
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside East_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens outside East,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,0.9245074496881857,-0.8964023431911047
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside East_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens outside East,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,2.2618961398095645,1.9127762439345821
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside East_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside East,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,2018-01-17,2018-01-17,0.991113853444217,0.5000987860238255
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside East_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside East,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,1.4787200991157965,1.6654012499956465
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside East_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside East,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,1.0145522056241458,1.0792546984786926
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside East_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens outside East,Fished,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,0.39220677018942696,-1.3863507689969412
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside East_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens outside East,Fished,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,1.188129858055659,0.5050822557067588
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside West_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens outside West,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,1.4884769804597822,-0.7398043140713221
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside West_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens outside West,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,2.2147592183836498,2.264481717094083
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside West_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside West,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_2,2018-01-17,2018-01-17,2.261153641218892,2.0287588447355245
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside West_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside West,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,1.6391581927884775,0.008873144395889503
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside West_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside West,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,1.5976727555907666,-0.7016711606717603
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside West_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens outside West,Fished,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,1.5666994460335273,-2.797431176203073
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside West_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens outside West,Fished,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,2.338415509853688,0.06788500874929067
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside central_2015-201706_SA_MPA_StereoBRUVS_3,Sponge Gardens outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_3,2016-01-20,2016-01-20,0.25344300583244533,0.7156978171318182
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside central_2015-201706_SA_MPA_StereoBRUVS_7,Sponge Gardens outside central,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,2016-12-06,0.5034214025079469,0.541200208970873
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside central_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,Sponge Gardens outside central,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,2017-12-05,-0.12555246535398562,-0.07351042200014789
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside central_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside central,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_2,2019-01-22,2019-01-22,0.6255622468056893,-0.8735579752570757
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside central_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,Sponge Gardens outside central,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_2,2021-01-21,2021-01-21,0.7822608360917295,0.1756716338629081
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside central_2025-04_SpongeGardens_BRUVS_1,Sponge Gardens outside central,Fished,Bloom,2025-04_SpongeGardens_BRUVS_1,2025-04-02,2025-04-02,0.6765553381523176,-2.670514629168406
BRUV,BRUVs,Sponge Gardens - Sponge Gardens Sanctuary Zone,cap_status,Sponge Gardens outside central_2026-01_SpongeGardens_BRUVS_1,Sponge Gardens outside central,Fished,Bloom,2026-01_SpongeGardens_BRUVS_1,2026-01-27,2026-01-27,0.10833600077556985,-1.3259388195200623
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_2015-201706_SA_MPA_StereoBRUVS_4,The Pages SZ East,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_4,2016-04-19,2016-04-19,-0.45549362434921853,0.049057175172792664
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_2015-201706_SA_MPA_StereoBRUVS_11,The Pages SZ East,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_11,2017-06-02,2017-06-02,-0.8991185179797444,-0.2216806273272583
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_4,The Pages SZ East,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_4,2018-06-26,2018-06-26,-0.6786032853055898,-0.0592291575186434
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_3,The Pages SZ East,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_3,2019-06-06,2019-06-06,-0.3828027907164969,0.0011324986803063434
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_3,The Pages SZ East,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_3,2021-05-20,2021-05-20,-0.6711625164687203,-0.19524430041853533
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_2025-04_Pages_BRUVS_1,The Pages SZ East,No-take,Bloom,2025-04_Pages_BRUVS_1,2025-04-09,2025-04-09,-0.5719296394516509,0.14686588826117258
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_2025-12_Pages_BRUVS_1,The Pages SZ East,No-take,Bloom,2025-12_Pages_BRUVS_1,2025-12-02,2025-12-02,-0.3007463502865779,0.5897779374029973
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ East_2026-03_PagesIslands_BRUVS_1,The Pages SZ East,No-take,Bloom,2026-03_PagesIslands_BRUVS_1,2026-03-01,2026-03-01,-0.12486227196146517,-0.09917410668650407
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ North_2015-201706_SA_MPA_StereoBRUVS_4,The Pages SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_4,2016-04-19,2016-04-19,1.20260473157927,0.7911180251213136
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ North_2015-201706_SA_MPA_StereoBRUVS_11,The Pages SZ North,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_11,2017-06-02,2017-06-02,1.483499929650588,0.4776356497281958
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ North_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_4,The Pages SZ North,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_4,2018-06-26,2018-06-26,1.3230465673397107,0.8807766965762552
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ North_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_3,The Pages SZ North,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_3,2019-06-06,2019-06-06,1.2129801721309443,0.2173909895260098
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ North_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_3,The Pages SZ North,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_3,2021-05-20,2021-05-20,1.3612457347409876,0.8572130589344538
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ North_2025-12_Pages_BRUVS_1,The Pages SZ North,No-take,Bloom,2025-12_Pages_BRUVS_1,2025-12-02,2025-12-02,1.4493298998507462,-1.166800514206691
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ North_2026-03_PagesIslands_BRUVS_1,The Pages SZ North,No-take,Bloom,2026-03_PagesIslands_BRUVS_1,2026-03-01,2026-03-01,1.2768744773488263,-1.4904345263707033
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_2015-201706_SA_MPA_StereoBRUVS_4,The Pages SZ West,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_4,2016-04-19,2016-04-19,-0.7323381318568266,-0.06850353547754777
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_2015-201706_SA_MPA_StereoBRUVS_11,The Pages SZ West,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_11,2017-06-02,2017-06-02,-0.643731515329794,-0.06217117997029809
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_4,The Pages SZ West,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_4,2018-06-26,2018-06-26,-0.7193616392056547,0.29394035621336645
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_3,The Pages SZ West,No-take,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_3,2019-06-06,2019-06-06,-0.8051495132329554,-0.0417745285005913
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_3,The Pages SZ West,No-take,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_3,2021-05-20,2021-05-20,-0.5019205810897047,-0.22753486514369323
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_2025-04_Pages_BRUVS_1,The Pages SZ West,No-take,Bloom,2025-04_Pages_BRUVS_1,2025-04-09,2025-04-09,-0.2312972098878932,-0.029516769758599855
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_2025-12_Pages_BRUVS_1,The Pages SZ West,No-take,Bloom,2025-12_Pages_BRUVS_1,2025-12-02,2025-12-02,0.02533545732165282,0.2661005866765545
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages SZ West_2026-03_PagesIslands_BRUVS_1,The Pages SZ West,No-take,Bloom,2026-03_PagesIslands_BRUVS_1,2026-03-01,2026-03-01,-0.30321258508273535,-0.09534398495158748
BRUV,BRUVs,The Pages - The Pages Sanctuary Zone,pco,The Pages outside East_2015-201706_SA_MPA_StereoBRUVS_4,The Pages outside East,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_4,2016-04-19,2016-04-19,-0.9614440085479482,0.10332766288388462
