dataset,dataset_label,location,id,site_name,status,period,sampling_event,survey_date,period_CAP1,status_CAP1,period_cap_percent,status_cap_percent
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,57_2014-09_GSVwinter.BRUVS_monoBRUVS_1,57,Fished,Pre-bloom,2014-09_GSVwinter.BRUVS_monoBRUVS_1,2014-09-03,0.6097721182718121,-2.3047866078482846,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,57_2016-02_GSVsummer.BRUVS_MonoBRUVS_1,57,Fished,Pre-bloom,2016-02_GSVsummer.BRUVS_MonoBRUVS_1,2016-02-12,0.0950891808658701,-1.2599922278405358,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,57_2026-02_Aldinga_BRUVS_1,57,Fished,Bloom,2026-02_Aldinga_BRUVS_1,2026-02-21,3.6995375717826455,-2.153177481831792,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,58_2014-09_GSVwinter.BRUVS_monoBRUVS_1,58,Fished,Pre-bloom,2014-09_GSVwinter.BRUVS_monoBRUVS_1,2014-09-03,-1.0467429063053815,-0.9598660978349374,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,58_2015-201706_SA_MPA_StereoBRUVS_2,58,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,0.22176432461142057,-1.593399745155093,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,58_2016-02_GSVsummer.BRUVS_MonoBRUVS_1,58,Fished,Pre-bloom,2016-02_GSVsummer.BRUVS_MonoBRUVS_1,2016-02-12,-1.9098497195359372,0.09498300434313392,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,58_2019-12_Aldinga_BRUVS_1,58,Fished,Pre-bloom,2019-12_Aldinga_BRUVS_1,2019-12-07,-1.0354580119636858,0.15896841420122818,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,58_2025-02_Aldinga_BRUVS_1,58,Fished,Pre-bloom,2025-02_Aldinga_BRUVS_1,2025-02-06,1.5064547532120172,-1.9016012762639627,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,58_2026-02_Aldinga_BRUVS_1,58,Fished,Bloom,2026-02_Aldinga_BRUVS_1,2026-02-21,3.6538591898790345,-2.4388327402208847,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2014-09_GSVwinter.BRUVS_monoBRUVS_1,7,No-take,Pre-bloom,2014-09_GSVwinter.BRUVS_monoBRUVS_1,2014-09-03,-0.8524323575695748,1.4198100750165294,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2015-201706_SA_MPA_StereoBRUVS_2,7,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,-0.7261805830462136,1.5013335540789083,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2016-02_GSVsummer.BRUVS_MonoBRUVS_1,7,No-take,Pre-bloom,2016-02_GSVsummer.BRUVS_MonoBRUVS_1,2016-02-12,-2.028260613756962,3.0054638937103455,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2016-11_GSV_monoBRUVs_1,7,No-take,Pre-bloom,2016-11_GSV_monoBRUVs_1,2016-11-19,-0.7006717748886647,1.1687077053284396,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2019-12_Aldinga_BRUVS_1,7,No-take,Pre-bloom,2019-12_Aldinga_BRUVS_1,2019-12-07,-1.120030929362318,2.0352568057522036,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2020-11_Aldinga_BRUVS_1,7,No-take,Pre-bloom,2020-11_Aldinga_BRUVS_1,2020-11-26,-1.203534092993757,1.3364441882368832,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2021-11_Aldinga_BRUVS_1,7,No-take,Pre-bloom,2021-11_Aldinga_BRUVS_1,2021-11-22,-1.4352465437994397,1.4593106218908205,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2025-02_Aldinga_BRUVS_1,7,No-take,Pre-bloom,2025-02_Aldinga_BRUVS_1,2025-02-06,0.41443786100436814,0.03984788832634969,13.8,14.1
BRUV,BRUVs,Aldinga - Aldinga Reef Sanctuary Zone,7_2026-02_Aldinga_BRUVS_1,7,No-take,Bloom,2026-02_Aldinga_BRUVS_1,2026-02-21,1.8574925335947683,0.39153002611064863,13.8,14.1
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,4_2015-201706_SA_MPA_StereoBRUVS_5,4,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_5,2016-05-24,-0.6108187948669657,-0.21567303452756922,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,4_2015-201706_SA_MPA_StereoBRUVS_10,4,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_10,2017-04-05,-0.07629036104981282,-0.8163954748694162,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,4_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,4,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,2018-03-28,-0.09837798922602065,-1.5302247055148772,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,4_2026-03_BayofShoals_BRUVS_1,4,No-take,Bloom,2026-03_BayofShoals_BRUVS_1,2026-03-24,0.9304565143433529,-0.6788399668667366,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,82_2015-201706_SA_MPA_StereoBRUVS_5,82,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_5,2016-05-24,-0.692885691068047,-0.04736766594933505,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,82_2015-201706_SA_MPA_StereoBRUVS_10,82,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_10,2017-04-05,-0.4004078721087973,0.6213054815965309,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,82_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,82,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,2018-03-28,-0.3266755981063669,0.7602022134296752,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,82_2026-03_BayofShoals_BRUVS_1,82,Fished,Bloom,2026-03_BayofShoals_BRUVS_1,2026-03-24,1.6107414494032957,0.4084537735058411,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,83_2015-201706_SA_MPA_StereoBRUVS_5,83,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_5,2016-05-24,-0.6486632758599892,0.8640272950758355,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,83_2015-201706_SA_MPA_StereoBRUVS_10,83,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_10,2017-04-05,-0.6262353595136972,1.1828974157869567,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,83_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,83,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,2018-03-28,-0.6061315629477115,0.4777074034319974,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,83_2026-03_BayofShoals_BRUVS_1,83,Fished,Bloom,2026-03_BayofShoals_BRUVS_1,2026-03-24,1.2462186862791322,0.707642103561142,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,84_2015-201706_SA_MPA_StereoBRUVS_5,84,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_5,2016-05-24,-0.4112982006808595,0.7443185103397746,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,84_2015-201706_SA_MPA_StereoBRUVS_10,84,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_10,2017-04-05,-0.4273944618202187,0.9756213698382065,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,84_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,84,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,2018-03-28,-0.037875399278420485,0.8038008046731263,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,84_2026-03_BayofShoals_BRUVS_1,84,Fished,Bloom,2026-03_BayofShoals_BRUVS_1,2026-03-24,0.9489780956016995,0.4249695694894581,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,85_2015-201706_SA_MPA_StereoBRUVS_10,85,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_10,2017-04-05,-0.4633854086925174,-1.0931843729554098,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,85_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,85,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,2018-03-28,-0.336290962557499,-0.9183911634825632,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,85_2026-03_BayofShoals_BRUVS_1,85,No-take,Bloom,2026-03_BayofShoals_BRUVS_1,2026-03-24,0.9074632395449793,-0.5314535468906832,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,86_2015-201706_SA_MPA_StereoBRUVS_5,86,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_5,2016-05-24,-0.5094358465108437,0.15090266914879175,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,86_2015-201706_SA_MPA_StereoBRUVS_10,86,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_10,2017-04-05,-0.356916982725705,-0.6001762051186638,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,86_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,86,No-take,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_3,2018-03-28,-0.33613037020703945,-0.888987460450364,12.1,8.4
BRUV,BRUVs,Bay of Shoals - Bay of Shoals Sanctuary Zone,86_2026-03_BayofShoals_BRUVS_1,86,No-take,Bloom,2026-03_BayofShoals_BRUVS_1,2026-03-24,1.3213561520480512,-0.8011550132517177,12.1,8.4
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,15_2015-201706_SA_MPA_StereoBRUVS_8,15,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,-0.7734697652648802,0.18422844890072088,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,15_2026-03_CapeElizabeth_BRUVS_1,15,Fished,Bloom,2026-03_CapeElizabeth_BRUVS_1,2026-03-10,0.8261356378272449,-0.01588447919446456,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,31_2015-201706_SA_MPA_StereoBRUVS_8,31,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,-1.2078004165766953,-1.521829092797243,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,31_2026-03_CapeElizabeth_BRUVS_1,31,Fished,Bloom,2026-03_CapeElizabeth_BRUVS_1,2026-03-10,1.325192517727621,-1.5613638408190484,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,32_2015-201706_SA_MPA_StereoBRUVS_8,32,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,-0.6812644061910621,-1.4692128406351441,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,32_2026-03_CapeElizabeth_BRUVS_1,32,Fished,Bloom,2026-03_CapeElizabeth_BRUVS_1,2026-03-10,0.675005029533423,-1.7466051642696083,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,33_2015-201706_SA_MPA_StereoBRUVS_8,33,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,-0.7022406487508943,-0.2078306794767351,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,33_2026-03_CapeElizabeth_BRUVS_1,33,No-take,Bloom,2026-03_CapeElizabeth_BRUVS_1,2026-03-10,0.8672697796737799,0.93116741780275325,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,34_2015-201706_SA_MPA_StereoBRUVS_8,34,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,-1.056663293517134,1.704728923439361,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,34_2026-03_CapeElizabeth_BRUVS_1,34,No-take,Bloom,2026-03_CapeElizabeth_BRUVS_1,2026-03-10,1.3136082727667833,1.8693835917599424,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,35_2015-201706_SA_MPA_StereoBRUVS_8,35,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_8,2017-01-12,-1.7092284385141208,1.6985155778475727,23.1,9.7
BRUV,BRUVs,Cape Elizabeth - Cape Elizabeth Sanctuary Zone,35_2026-03_CapeElizabeth_BRUVS_1,35,No-take,Bloom,2026-03_CapeElizabeth_BRUVS_1,2026-03-10,1.1234557312859341,0.13470213744189397,23.1,9.7
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,59_2015-201706_SA_MPA_StereoBRUVS_7,59,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,-0.24839666674289582,-1.5691969632804075,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,59_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,59,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,-1.235588678149326,-2.414349379323514,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,59_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,59,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,-0.33133010681735153,-1.5993473841822778,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,59_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,59,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,2020-12-04,-0.04524258687493615,-2.334205385475329,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,59_2025-02_Aldinga_BRUVS_1,59,Fished,Pre-bloom,2025-02_Aldinga_BRUVS_1,2025-02-06,-0.03139862719803913,-1.9724519690568354,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,59_2025-02_Carrickalinga_BRUVS_1,59,Fished,Pre-bloom,2025-02_Carrickalinga_BRUVS_1,2025-02-20,-0.18614972227431908,-1.8926503538282748,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,59_2025-12_Carrickalinga_BRUVS_1,59,Fished,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,2.999064401221452,-1.62991996663363,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,6_2015-201706_SA_MPA_StereoBRUVS_2,6,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,-0.9745461034154522,-0.5802898174739162,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,6_2015-201706_SA_MPA_StereoBRUVS_7,6,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,-1.0286352186817098,-1.6647970918970207,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,6_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,6,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,-1.2997609126269118,-1.4041099749056654,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,6_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,6,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,-1.2866842367517417,-1.7997166541122673,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,6_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,6,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,2020-12-04,-0.983808149954244,-0.5249405043873694,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,6_2025-02_Carrickalinga_BRUVS_1,6,Fished,Pre-bloom,2025-02_Carrickalinga_BRUVS_1,2025-02-20,-0.09446806370073396,0.7799642285368529,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,6_2025-12_Carrickalinga_BRUVS_1,6,Fished,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,2.5645267534827627,0.5132024067030704,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,60_2015-201706_SA_MPA_StereoBRUVS_2,60,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,-0.5023084169848433,-1.7425191954665664,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,60_2015-201706_SA_MPA_StereoBRUVS_7,60,Fished,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_7,2016-12-06,-1.757560198282115,-1.642999550340567,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,60_201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,60,Fished,Pre-bloom,201712-201806_SA_MarineParkMonitoring_StereoBRUVS_1,2017-12-05,-0.7146974171121011,-0.9054561304058437,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,60_201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,60,Fished,Pre-bloom,201812-201906_SA_MarineParkMonitoring_StereoBRUVS_1,2018-12-11,-0.23335567231775575,-2.0391691105274865,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,60_202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,60,Fished,Pre-bloom,202012-202105_SA_MarineParkMonitoring_StereoBRUVS_1,2020-12-04,-0.5407532666333112,-1.7257850183127164,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,60_2025-02_Carrickalinga_BRUVS_1,60,Fished,Pre-bloom,2025-02_Carrickalinga_BRUVS_1,2025-02-20,0.2819361725347988,-0.9210834664097431,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,60_2025-12_Carrickalinga_BRUVS_1,60,Fished,Bloom,2025-12_Carrickalinga_BRUVS_1,2025-12-17,4.405634790499276,-0.7527680277321934,6.8,5.5
BRUV,BRUVs,Carrickalinga - Carrickalinga Cliffs Sanctuary Zone,61_2015-201706_SA_MPA_StereoBRUVS_2,61,No-take,Pre-bloom,2015-201706_SA_MPA_StereoBRUVS_2,2015-12-10,-0.9131396210797784,0.9386689357928981,6.8,5.5
