"reporting_name","metric","model_type","formula","n_observations","n_dates","n_periods","n_statuses","n_sites","family_code","selected_family","selection_reason","selected_model_valid","selected_pdHess","selected_finite_standard_errors","selected_AIC","selected_logLik","nb_valid","nb_converged","nb_pdHess","nb_finite_standard_errors","nb_theta","nb_at_poisson_boundary","nb_AIC","nb_logLik","nb_warnings","nb_error","poisson_valid","poisson_converged","poisson_pdHess","poisson_finite_standard_errors","poisson_dispersion_ratio","poisson_dispersion_ok","poisson_AIC","poisson_logLik","poisson_minus_nb_AIC","poisson_warnings","poisson_error","model_error"
"The Pages - The Pages Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",181,8,2,2,6,"poisson","Poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",TRUE,TRUE,TRUE,944.6507697623547,-466.32538488117734,TRUE,TRUE,TRUE,TRUE,34690722.655690804,TRUE,946.6507736168963,-466.3253868084482,NA,NA,TRUE,TRUE,TRUE,TRUE,0.8948776505897216,TRUE,944.6507697623547,-466.32538488117734,-2.00000385454166,NA,NA,NA
"The Pages - The Pages Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct * Status + (1 | uwa_site_code)",181,8,2,2,6,"poisson","Poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",TRUE,TRUE,TRUE,928.0965507553677,-447.04827537768386,TRUE,TRUE,TRUE,TRUE,103864000.74184561,TRUE,930.0965543658226,-447.0482771829113,NA,NA,TRUE,TRUE,TRUE,TRUE,0.8542281079987235,TRUE,928.0965507553677,-447.04827537768386,-2.0000036104548826,NA,NA,NA
"Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Period","n_species_sample ~ Period * Status + (1 | start_date_fct) + (1 |     uwa_site_code)",72,5,2,2,4,"poisson","Poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",TRUE,TRUE,TRUE,362.4080761984891,-175.20403809924454,TRUE,TRUE,TRUE,TRUE,94743700.05820246,TRUE,364.4080781819159,-175.20403909095796,NA,NA,TRUE,TRUE,TRUE,TRUE,0.7555386531078249,TRUE,362.4080761984891,-175.20403809924454,-2.0000019834268414,NA,NA,NA
"Victor Harbor - Encounter Bay Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",72,5,2,2,4,"poisson","Poisson","Poisson used because the negative binomial dispersion parameter approached the Poisson boundary and the simpler Poisson model passed convergence, uncertainty, dispersion and AIC checks",TRUE,TRUE,TRUE,363.7858402792482,-175.8929201396241,TRUE,TRUE,TRUE,TRUE,159669490.98186356,TRUE,365.78584139699126,-175.89292069849563,NA,NA,TRUE,TRUE,TRUE,TRUE,0.7770687245690266,TRUE,363.7858402792482,-175.8929201396241,-2.000001117743068,NA,NA,NA
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Period","n_species_sample ~ Period + (1 | start_date_fct) + (1 | uwa_site_code)",84,7,2,1,3,"poisson","Poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",TRUE,TRUE,TRUE,389.5443347748249,-190.77216738741245,FALSE,TRUE,FALSE,TRUE,794278116.433019,TRUE,NA,NA,"Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')",NA,TRUE,TRUE,TRUE,TRUE,0.7082716502231647,TRUE,389.5443347748249,-190.77216738741245,NA,NA,NA,NA
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Species richness","Temporal","n_species_sample ~ start_date_fct + (1 | uwa_site_code)",84,7,2,1,3,"poisson","Poisson","Poisson fallback used because the negative binomial fit did not provide a reliable Hessian and standard errors; the Poisson dispersion check was acceptable",TRUE,TRUE,TRUE,388.86222208715895,-186.43111104357948,FALSE,TRUE,FALSE,TRUE,90569071.48830105,TRUE,NA,NA,"Model convergence problem; non-positive-definite Hessian matrix. See vignette('troubleshooting')",NA,TRUE,TRUE,TRUE,TRUE,0.6985490021699167,TRUE,388.86222208715895,-186.43111104357948,NA,NA,NA,NA
"Aldinga - Aldinga Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",125,9,2,2,3,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1309.5767977522476,-647.7883988761238,TRUE,TRUE,TRUE,TRUE,1.9011893415885566,FALSE,1309.5767977522476,-647.7883988761238,NA,NA,TRUE,TRUE,TRUE,TRUE,40.12002282674517,FALSE,5232.988205793036,-2610.494102896518,3923.411408040789,NA,NA,NA
"Aldinga - Aldinga Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",125,9,2,2,3,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1300.7722950508144,-639.3861475254072,TRUE,TRUE,TRUE,TRUE,2.0253342035455364,FALSE,1300.7722950508144,-639.3861475254072,NA,NA,TRUE,TRUE,TRUE,TRUE,42.2701984821986,FALSE,5287.992216202693,-2633.9961081013466,3987.219921151879,NA,NA,NA
"Bay of Shoals - Bay of Shoals Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",96,4,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,932.228775424385,-459.1143877121925,TRUE,TRUE,TRUE,TRUE,1.6408371429985926,FALSE,932.228775424385,-459.1143877121925,NA,NA,TRUE,TRUE,TRUE,TRUE,30.11335130533717,FALSE,3154.0223519686647,-1571.0111759843323,2221.79357654428,NA,NA,NA
"Bay of Shoals - Bay of Shoals Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",96,4,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,935.7362299587584,-457.8681149793792,TRUE,TRUE,TRUE,TRUE,1.6853234758673081,FALSE,935.7362299587584,-457.8681149793792,NA,NA,TRUE,TRUE,TRUE,TRUE,30.383860289026803,FALSE,3119.3065576502804,-1550.6532788251402,2183.570327691522,NA,NA,NA
"Boston Bay","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",141,6,2,1,3,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1361.6517982896798,-675.8258991448399,TRUE,TRUE,TRUE,TRUE,2.5435358699070516,FALSE,1361.6517982896798,-675.8258991448399,NA,NA,TRUE,TRUE,TRUE,TRUE,22.246418550345908,FALSE,3636.745872728481,-1814.3729363642406,2275.0940744388013,NA,NA,NA
"Boston Bay","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",141,6,2,1,3,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1339.5098716148646,-661.7549358074323,TRUE,TRUE,TRUE,TRUE,2.6407182955416078,FALSE,1339.5098716148646,-661.7549358074323,NA,NA,TRUE,TRUE,TRUE,TRUE,22.763927358332417,FALSE,3599.3963712587306,-1792.6981856293653,2259.886499643866,NA,NA,NA
"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",48,2,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,322.1223378376459,-155.06116891882294,TRUE,TRUE,TRUE,TRUE,15.544808960091018,FALSE,322.1223378376459,-155.06116891882294,NA,NA,TRUE,TRUE,TRUE,TRUE,2.1949819897592775,FALSE,339.46637056548826,-164.73318528274413,17.344032727842375,NA,NA,NA
"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",48,2,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,322.1223378376459,-155.06116891882294,TRUE,TRUE,TRUE,TRUE,15.544808960091018,FALSE,322.1223378376459,-155.06116891882294,NA,NA,TRUE,TRUE,TRUE,TRUE,2.1949819897592775,FALSE,339.46637056548826,-164.73318528274413,17.344032727842375,NA,NA,NA
"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",165,8,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1624.7949358400922,-805.3974679200461,TRUE,TRUE,TRUE,TRUE,1.904813068980655,FALSE,1624.7949358400922,-805.3974679200461,NA,NA,TRUE,TRUE,TRUE,TRUE,43.652885825720624,FALSE,6809.330665422234,-3398.665332711117,5184.535729582142,NA,NA,NA
"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",165,8,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1606.513579154266,-793.256789577133,TRUE,TRUE,TRUE,TRUE,1.9680954506683415,FALSE,1606.513579154266,-793.256789577133,NA,NA,TRUE,TRUE,TRUE,TRUE,44.315893476075665,FALSE,6776.210437951331,-3379.1052189756656,5169.696858797065,NA,NA,NA
"Chinamans Hat - Chinamans Hat Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",46,2,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,353.4254799153487,-170.71273995767436,TRUE,TRUE,TRUE,TRUE,7.024710807267095,FALSE,353.4254799153487,-170.71273995767436,NA,NA,TRUE,TRUE,TRUE,TRUE,3.571669611335432,FALSE,415.4476976647916,-202.7238488323958,62.02221774944286,NA,NA,NA
"Chinamans Hat - Chinamans Hat Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",46,2,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,353.4254799153487,-170.71273995767436,TRUE,TRUE,TRUE,TRUE,7.024710807267095,FALSE,353.4254799153487,-170.71273995767436,NA,NA,TRUE,TRUE,TRUE,TRUE,3.571669611335432,FALSE,415.4476976647916,-202.7238488323958,62.02221774944286,NA,NA,NA
"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",36,2,2,2,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,429.450641904134,-208.725320952067,TRUE,TRUE,TRUE,TRUE,1.2772877245735175,FALSE,429.450641904134,-208.725320952067,NA,NA,TRUE,TRUE,TRUE,TRUE,170.06954013528681,FALSE,4209.686942050504,-2099.843471025252,3780.2363001463696,NA,NA,NA
"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",36,2,2,2,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,429.450641904134,-208.725320952067,TRUE,TRUE,TRUE,TRUE,1.2772877245735175,FALSE,429.450641904134,-208.725320952067,NA,NA,TRUE,TRUE,TRUE,TRUE,170.06954013528681,FALSE,4209.686942050504,-2099.843471025252,3780.2363001463696,NA,NA,NA
"Dangerous Reef - Dangerous Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct)",77,7,2,1,1,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,801.7468117080383,-396.87340585401915,TRUE,TRUE,TRUE,TRUE,2.90005098417927,FALSE,801.7468117080383,-396.87340585401915,NA,NA,TRUE,TRUE,TRUE,TRUE,20.58649458513196,FALSE,1965.0421455520682,-979.5210727760341,1163.2953338440298,NA,NA,NA
"Dangerous Reef - Dangerous Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct",77,7,2,1,1,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,799.487671797111,-391.7438358985555,TRUE,TRUE,TRUE,TRUE,3.194340572689968,FALSE,799.487671797111,-391.7438358985555,NA,NA,TRUE,TRUE,TRUE,TRUE,21.796731994653555,FALSE,1940.2407105691013,-963.1203552845507,1140.7530387719903,NA,NA,NA
"Glenelg","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",98,6,2,1,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,907.4831013743119,-448.74155068715595,TRUE,TRUE,TRUE,TRUE,1.088115340705714,FALSE,907.4831013743119,-448.74155068715595,NA,NA,TRUE,TRUE,TRUE,TRUE,52.42998161414856,FALSE,4326.333860406733,-2159.1669302033665,3418.850759032421,NA,NA,NA
"Glenelg","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",98,6,2,1,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,893.0920738268183,-438.5460369134091,TRUE,TRUE,TRUE,TRUE,1.1434810794768397,FALSE,893.0920738268183,-438.5460369134091,NA,NA,TRUE,TRUE,TRUE,TRUE,54.16690837919959,FALSE,4294.964885594927,-2140.4824427974636,3401.872811768109,NA,NA,NA
"Middle/Long Spit - Middle Spit Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",80,5,2,2,5,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,773.4157198683774,-379.7078599341887,TRUE,TRUE,TRUE,TRUE,2.014540084926462,FALSE,773.4157198683774,-379.7078599341887,NA,NA,TRUE,TRUE,TRUE,TRUE,41.33556205870585,FALSE,2777.879569459292,-1382.939784729646,2004.4638495909144,NA,NA,NA
"Middle/Long Spit - Middle Spit Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",80,5,2,2,5,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,776.9526506012219,-381.47632530061094,TRUE,TRUE,TRUE,TRUE,1.858136057419626,FALSE,776.9526506012219,-381.47632530061094,NA,NA,TRUE,TRUE,TRUE,TRUE,57.57551495215309,FALSE,3156.750592394691,-1572.3752961973455,2379.7979417934694,NA,NA,NA
"O'Sullivan","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",98,9,2,1,5,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,980.6455378694615,-485.32276893473073,TRUE,TRUE,TRUE,TRUE,1.6630697497164157,FALSE,980.6455378694615,-485.32276893473073,NA,NA,TRUE,TRUE,TRUE,TRUE,34.73487360784831,FALSE,3142.859410679317,-1567.4297053396585,2162.2138728098557,NA,NA,NA
"O'Sullivan","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",98,9,2,1,5,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,965.4647622071599,-471.73238110357994,TRUE,TRUE,TRUE,TRUE,1.7049028134588387,FALSE,965.4647622071599,-471.73238110357994,NA,NA,TRUE,TRUE,TRUE,TRUE,37.11769547792483,FALSE,3104.4380112937965,-1542.2190056468983,2138.9732490866368,NA,NA,NA
"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",57,4,2,2,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,583.3833499860339,-284.69167499301693,TRUE,TRUE,TRUE,TRUE,4.183272683456782,FALSE,583.3833499860339,-284.69167499301693,NA,NA,TRUE,TRUE,TRUE,TRUE,16.177234499149783,FALSE,1210.359222380694,-599.179611190347,626.9758723946602,NA,NA,NA
"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",57,4,2,2,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,580.1668078509316,-280.0834039254658,TRUE,TRUE,TRUE,TRUE,4.716786648396584,FALSE,580.1668078509316,-280.0834039254658,NA,NA,TRUE,TRUE,TRUE,TRUE,16.08406634429304,FALSE,1154.3970155603356,-568.1985077801678,574.230207709404,NA,NA,NA
"Orcades Bank - Orcades Bank Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ 1",12,1,1,1,1,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,103.09544951537607,-49.54772475768804,TRUE,TRUE,TRUE,TRUE,5.242380535391335,FALSE,103.09544951537607,-49.54772475768804,NA,NA,TRUE,TRUE,TRUE,TRUE,7.965410199555316,FALSE,151.23900019463616,-74.61950009731808,48.14355067926009,NA,NA,NA
"Orcades Bank - Orcades Bank Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ 1",12,1,1,1,1,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,103.09544951537607,-49.54772475768804,TRUE,TRUE,TRUE,TRUE,5.242380535391335,FALSE,103.09544951537607,-49.54772475768804,NA,NA,TRUE,TRUE,TRUE,TRUE,7.965410199555316,FALSE,151.23900019463616,-74.61950009731808,48.14355067926009,NA,NA,NA
"Port Gibbon - Port Gibbon Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",48,2,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,417.7524632361719,-202.87623161808594,TRUE,TRUE,TRUE,TRUE,1.8718109291258662,FALSE,417.7524632361719,-202.87623161808594,NA,NA,TRUE,TRUE,TRUE,TRUE,22.877636997031455,FALSE,1120.3533856733197,-555.1766928366599,702.6009224371478,NA,NA,NA
"Port Gibbon - Port Gibbon Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",48,2,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,417.7524632361719,-202.87623161808594,TRUE,TRUE,TRUE,TRUE,1.8718109291258662,FALSE,417.7524632361719,-202.87623161808594,NA,NA,TRUE,TRUE,TRUE,TRUE,22.877636997031455,FALSE,1120.3533856733197,-555.1766928366599,702.6009224371478,NA,NA,NA
"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct)",37,8,2,1,1,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,364.27712045294146,-178.13856022647073,TRUE,TRUE,TRUE,TRUE,1.7578692397298856,FALSE,364.27712045294146,-178.13856022647073,NA,NA,TRUE,TRUE,TRUE,TRUE,33.41627871902118,FALSE,1244.8738367084045,-619.4369183542022,880.596716255463,NA,NA,NA
"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct",37,8,2,1,1,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,359.33654062289867,-170.66827031144933,TRUE,TRUE,TRUE,TRUE,2.2290069765621934,FALSE,359.33654062289867,-170.66827031144933,NA,NA,TRUE,TRUE,TRUE,TRUE,39.07673903372641,FALSE,1214.8028932137754,-599.4014466068877,855.4663525908768,NA,NA,NA
"Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",164,7,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1384.135755140744,-685.067877570372,TRUE,TRUE,TRUE,TRUE,3.8063133459182232,FALSE,1384.135755140744,-685.067877570372,NA,NA,TRUE,TRUE,TRUE,TRUE,9.12346062780991,FALSE,2296.2725749811875,-1142.1362874905938,912.1368198404434,NA,NA,NA
"Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",164,7,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1386.134975467427,-677.0674877337135,TRUE,TRUE,TRUE,TRUE,4.043431702238294,FALSE,1386.134975467427,-677.0674877337135,NA,NA,TRUE,TRUE,TRUE,TRUE,9.641474785982405,FALSE,2265.526845460807,-1117.7634227304036,879.3918699933802,NA,NA,NA
"Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",163,8,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1452.0659023985204,-719.0329511992602,TRUE,TRUE,TRUE,TRUE,5.373482867502844,FALSE,1452.0659023985204,-719.0329511992602,NA,NA,TRUE,TRUE,TRUE,TRUE,9.853409570080396,FALSE,2427.785979415812,-1207.892989707906,975.7200770172917,NA,NA,NA
"Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",163,8,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1452.0801265408895,-708.0400632704448,TRUE,TRUE,TRUE,TRUE,5.84451430253053,FALSE,1452.0801265408895,-708.0400632704448,NA,NA,TRUE,TRUE,TRUE,TRUE,10.336751695017544,FALSE,2380.2135339376214,-1173.1067669688107,928.1334073967319,NA,NA,NA
"The Pages - The Pages Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",181,8,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1802.5647937933866,-894.2823968966933,TRUE,TRUE,TRUE,TRUE,1.637999643729459,FALSE,1802.5647937933866,-894.2823968966933,NA,NA,TRUE,TRUE,TRUE,TRUE,40.9170638056627,FALSE,7220.125652786941,-3604.0628263934705,5417.560858993555,NA,NA,NA
"The Pages - The Pages Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",181,8,2,2,6,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,1799.9846307367425,-881.9923153683712,TRUE,TRUE,TRUE,TRUE,1.730594903544128,FALSE,1799.9846307367425,-881.9923153683712,NA,NA,TRUE,TRUE,TRUE,TRUE,40.79413579770816,FALSE,7034.410606507755,-3500.2053032538774,5234.425975771012,NA,NA,NA
"Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",72,5,2,2,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,654.7901321042204,-320.3950660521102,TRUE,TRUE,TRUE,TRUE,2.035401612983596,FALSE,654.7901321042204,-320.3950660521102,NA,NA,TRUE,TRUE,TRUE,TRUE,25.184685535756568,FALSE,1755.081767216412,-871.540883608206,1100.2916351121914,NA,NA,NA
"Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",72,5,2,2,4,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,653.45362678452,-319.72681339226,TRUE,TRUE,TRUE,TRUE,2.071124330058652,FALSE,653.45362678452,-319.72681339226,NA,NA,TRUE,TRUE,TRUE,TRUE,25.683052357241184,FALSE,1749.9065240299824,-868.9532620149912,1096.4528972454623,NA,NA,NA
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",84,7,2,1,3,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,788.7614867584612,-389.3807433792306,TRUE,TRUE,TRUE,TRUE,2.373808220046162,FALSE,788.7614867584612,-389.3807433792306,NA,NA,TRUE,TRUE,TRUE,TRUE,21.80717004503909,FALSE,2184.468253686857,-1088.2341268434286,1395.706766928396,NA,NA,NA
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",84,7,2,1,3,"nbinom2","Negative binomial (nbinom2)","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",TRUE,TRUE,TRUE,777.9054506649273,-379.9527253324637,TRUE,TRUE,TRUE,TRUE,2.576928019319083,FALSE,777.9054506649273,-379.9527253324637,NA,NA,TRUE,TRUE,TRUE,TRUE,22.91113256849775,FALSE,2154.765889889603,-1069.3829449448015,1376.8604392246757,NA,NA,NA
