"reporting_name","metric","model_type","formula","n_observations","n_dates","n_periods","n_statuses","n_sites","requested_family_code","family_code","selected_family","link","selection_reason","poisson_dispersion_ratio","dispersion_threshold","poisson_overdispersed","poisson_valid","poisson_AIC","poisson_warnings","poisson_error","nbinom2_fitted","nbinom2_valid","nbinom2_AIC","nbinom2_theta","nbinom2_warnings","nbinom2_error","selected_model_valid","selected_converged","selected_pdHess","selected_finite_standard_errors","selected_AIC","selected_logLik","model_warnings","model_error","fixed_effect_structure","structure_reason","n_all_zero_period_status_cells","missing_period_status_cell"
"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.195, greater than the threshold of 1.5",2.1949819897592775,1.5,TRUE,TRUE,339.46637056548826,NA,NA,TRUE,TRUE,322.1223378376459,15.544808960091018,NA,NA,TRUE,TRUE,TRUE,TRUE,322.1223378376459,-155.06116891882294,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 2.195, greater than the threshold of 1.5",2.1949819897592775,1.5,TRUE,TRUE,339.46637056548826,NA,NA,TRUE,TRUE,322.1223378376459,15.544808960091018,NA,NA,TRUE,TRUE,TRUE,TRUE,322.1223378376459,-155.06116891882294,NA,NA,NA,NA,NA,NA
"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",165,8,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 43.653, greater than the threshold of 1.5",43.652885825720624,1.5,TRUE,TRUE,6809.330665422234,NA,NA,TRUE,TRUE,1624.7949358400922,1.904813068980655,NA,NA,TRUE,TRUE,TRUE,TRUE,1624.7949358400922,-805.3974679200461,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",165,8,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 44.316, greater than the threshold of 1.5",44.315893476075665,1.5,TRUE,TRUE,6776.210437951331,NA,NA,TRUE,TRUE,1606.513579154266,1.9680954506683415,NA,NA,TRUE,TRUE,TRUE,TRUE,1606.513579154266,-793.256789577133,NA,NA,NA,NA,NA,NA
"Chinamans Hat - Chinamans Hat Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",46,2,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.572, greater than the threshold of 1.5",3.571669611335432,1.5,TRUE,TRUE,415.4476976647916,NA,NA,TRUE,TRUE,353.4254799153487,7.024710807267095,NA,NA,TRUE,TRUE,TRUE,TRUE,353.4254799153487,-170.71273995767436,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Chinamans Hat - Chinamans Hat Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",46,2,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.572, greater than the threshold of 1.5",3.571669611335432,1.5,TRUE,TRUE,415.4476976647916,NA,NA,TRUE,TRUE,353.4254799153487,7.024710807267095,NA,NA,TRUE,TRUE,TRUE,TRUE,353.4254799153487,-170.71273995767436,NA,NA,NA,NA,NA,NA
"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",36,2,2,2,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 170.07, greater than the threshold of 1.5",170.06954013528681,1.5,TRUE,TRUE,4209.686942050504,NA,NA,TRUE,TRUE,429.450641904134,1.2772877245735175,NA,NA,TRUE,TRUE,TRUE,TRUE,429.450641904134,-208.725320952067,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Cuttlefish Coast - Fairway Bank Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",36,2,2,2,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 170.07, greater than the threshold of 1.5",170.06954013528681,1.5,TRUE,TRUE,4209.686942050504,NA,NA,TRUE,TRUE,429.450641904134,1.2772877245735175,NA,NA,TRUE,TRUE,TRUE,TRUE,429.450641904134,-208.725320952067,NA,NA,NA,NA,NA,NA
"Dangerous Reef - Dangerous Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct)",77,7,2,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 20.586, greater than the threshold of 1.5",20.58649458513196,1.5,TRUE,TRUE,1965.0421455520682,NA,NA,TRUE,TRUE,801.7468117080383,2.90005098417927,NA,NA,TRUE,TRUE,TRUE,TRUE,801.7468117080383,-396.87340585401915,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Dangerous Reef - Dangerous Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct",77,7,2,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 21.797, greater than the threshold of 1.5",21.796731994653555,1.5,TRUE,TRUE,1940.2407105691013,NA,NA,TRUE,TRUE,799.487671797111,3.194340572689968,NA,NA,TRUE,TRUE,TRUE,TRUE,799.487671797111,-391.7438358985555,NA,NA,NA,NA,NA,NA
"Glenelg","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",98,6,2,1,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 52.43, greater than the threshold of 1.5",52.42998161414856,1.5,TRUE,TRUE,4326.333860406733,NA,NA,TRUE,TRUE,907.4831013743119,1.088115340705714,NA,NA,TRUE,TRUE,TRUE,TRUE,907.4831013743119,-448.74155068715595,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Glenelg","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",98,6,2,1,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 54.167, greater than the threshold of 1.5",54.16690837919959,1.5,TRUE,TRUE,4294.964885594927,NA,NA,TRUE,TRUE,893.0920738268183,1.1434810794768397,NA,NA,TRUE,TRUE,TRUE,TRUE,893.0920738268183,-438.5460369134091,NA,NA,NA,NA,NA,NA
"Middle/Long Spit - Middle Spit Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",80,5,2,2,5,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 41.336, greater than the threshold of 1.5",41.33556205870585,1.5,TRUE,TRUE,2777.879569459292,NA,NA,TRUE,TRUE,773.4157198683774,2.014540084926462,NA,NA,TRUE,TRUE,TRUE,TRUE,773.4157198683774,-379.7078599341887,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Middle/Long Spit - Middle Spit Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",80,5,2,2,5,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 57.576, greater than the threshold of 1.5",57.57551495215309,1.5,TRUE,TRUE,3156.750592394691,NA,NA,TRUE,TRUE,776.9526506012219,1.858136057419626,NA,NA,TRUE,TRUE,TRUE,TRUE,776.9526506012219,-381.47632530061094,NA,NA,NA,NA,NA,NA
"O'Sullivan","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",98,9,2,1,5,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 34.735, greater than the threshold of 1.5",34.73487360784831,1.5,TRUE,TRUE,3142.859410679317,NA,NA,TRUE,TRUE,980.6455378694615,1.6630697497164157,NA,NA,TRUE,TRUE,TRUE,TRUE,980.6455378694615,-485.32276893473073,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"O'Sullivan","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",98,9,2,1,5,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 37.118, greater than the threshold of 1.5",37.11769547792483,1.5,TRUE,TRUE,3104.4380112937965,NA,NA,TRUE,TRUE,965.4647622071599,1.7049028134588387,NA,NA,TRUE,TRUE,TRUE,TRUE,965.4647622071599,-471.73238110357994,NA,NA,NA,NA,NA,NA
"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",57,4,2,2,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 16.177, greater than the threshold of 1.5",16.177234499149783,1.5,TRUE,TRUE,1210.359222380694,NA,NA,TRUE,TRUE,583.3833499860339,4.183272683456782,NA,NA,TRUE,TRUE,TRUE,TRUE,583.3833499860339,-284.69167499301693,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",57,4,2,2,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 16.084, greater than the threshold of 1.5",16.08406634429304,1.5,TRUE,TRUE,1154.3970155603356,NA,NA,TRUE,TRUE,580.1668078509316,4.716786648396584,NA,NA,TRUE,TRUE,TRUE,TRUE,580.1668078509316,-280.0834039254658,NA,NA,NA,NA,NA,NA
"Orcades Bank - Orcades Bank Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ 1",12,1,1,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 7.965, greater than the threshold of 1.5",7.965410199555316,1.5,TRUE,TRUE,151.23900019463616,NA,NA,TRUE,TRUE,103.09544951537607,5.242380535391335,NA,NA,TRUE,TRUE,TRUE,TRUE,103.09544951537607,-49.54772475768804,NA,NA,"1","Intercept-only fixed effect used",0,FALSE
"Orcades Bank - Orcades Bank Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ 1",12,1,1,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 7.965, greater than the threshold of 1.5",7.965410199555316,1.5,TRUE,TRUE,151.23900019463616,NA,NA,TRUE,TRUE,103.09544951537607,5.242380535391335,NA,NA,TRUE,TRUE,TRUE,TRUE,103.09544951537607,-49.54772475768804,NA,NA,NA,NA,NA,NA
"Port Gibbon - Port Gibbon Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.878, greater than the threshold of 1.5",22.877636997031455,1.5,TRUE,TRUE,1120.3533856733197,NA,NA,TRUE,TRUE,417.7524632361719,1.8718109291258662,NA,NA,TRUE,TRUE,TRUE,TRUE,417.7524632361719,-202.87623161808594,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Port Gibbon - Port Gibbon Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",48,2,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.878, greater than the threshold of 1.5",22.877636997031455,1.5,TRUE,TRUE,1120.3533856733197,NA,NA,TRUE,TRUE,417.7524632361719,1.8718109291258662,NA,NA,TRUE,TRUE,TRUE,TRUE,417.7524632361719,-202.87623161808594,NA,NA,NA,NA,NA,NA
"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct)",37,8,2,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 33.416, greater than the threshold of 1.5",33.41627871902118,1.5,TRUE,TRUE,1244.8738367084045,NA,NA,TRUE,TRUE,364.27712045294146,1.7578692397298856,NA,NA,TRUE,TRUE,TRUE,TRUE,364.27712045294146,-178.13856022647073,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct",37,8,2,1,1,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 39.077, greater than the threshold of 1.5",39.07673903372641,1.5,TRUE,TRUE,1214.8028932137754,NA,NA,TRUE,TRUE,359.33654062289867,2.2290069765621934,NA,NA,TRUE,TRUE,TRUE,TRUE,359.33654062289867,-170.66827031144933,NA,NA,NA,NA,NA,NA
"Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",164,7,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 9.123, greater than the threshold of 1.5",9.12346062780991,1.5,TRUE,TRUE,2296.2725749811875,NA,NA,TRUE,TRUE,1384.135755140744,3.8063133459182232,NA,NA,TRUE,TRUE,TRUE,TRUE,1384.135755140744,-685.067877570372,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Rapid Head - Rapid Head Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",164,7,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 9.641, greater than the threshold of 1.5",9.641474785982405,1.5,TRUE,TRUE,2265.526845460807,NA,NA,TRUE,TRUE,1386.134975467427,4.043431702238294,NA,NA,TRUE,TRUE,TRUE,TRUE,1386.134975467427,-677.0674877337135,NA,NA,NA,NA,NA,NA
"Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",163,8,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 9.853, greater than the threshold of 1.5",9.853409570080396,1.5,TRUE,TRUE,2427.785979415812,NA,NA,TRUE,TRUE,1452.0659023985204,5.373482867502844,NA,NA,TRUE,TRUE,TRUE,TRUE,1452.0659023985204,-719.0329511992602,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Sponge Gardens - Sponge Gardens Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",163,8,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 10.337, greater than the threshold of 1.5",10.336751695017544,1.5,TRUE,TRUE,2380.2135339376214,NA,NA,TRUE,TRUE,1452.0801265408895,5.84451430253053,NA,NA,TRUE,TRUE,TRUE,TRUE,1452.0801265408895,-708.0400632704448,NA,NA,NA,NA,NA,NA
"The Pages - The Pages Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",181,8,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.917, greater than the threshold of 1.5",40.9170638056627,1.5,TRUE,TRUE,7220.125652786941,NA,NA,TRUE,TRUE,1802.5647937933866,1.637999643729459,NA,NA,TRUE,TRUE,TRUE,TRUE,1802.5647937933866,-894.2823968966933,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"The Pages - The Pages Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct * Status + (1 | uwa_site_code)",181,8,2,2,6,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 40.794, greater than the threshold of 1.5",40.79413579770816,1.5,TRUE,TRUE,7034.410606507755,NA,NA,TRUE,TRUE,1799.9846307367425,1.730594903544128,NA,NA,TRUE,TRUE,TRUE,TRUE,1799.9846307367425,-881.9923153683712,NA,NA,NA,NA,NA,NA
"Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period * Status + (1 | start_date_fct) +     (1 | uwa_site_code)",72,5,2,2,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 25.185, greater than the threshold of 1.5",25.184685535756568,1.5,TRUE,TRUE,1755.081767216412,NA,NA,TRUE,TRUE,654.7901321042204,2.035401612983596,NA,NA,TRUE,TRUE,TRUE,TRUE,654.7901321042204,-320.3950660521102,NA,NA,"Period * Status","Full Period x Status interaction used",0,FALSE
"Victor Harbor - Encounter Bay Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",72,5,2,2,4,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 25.683, greater than the threshold of 1.5",25.683052357241184,1.5,TRUE,TRUE,1749.9065240299824,NA,NA,TRUE,TRUE,653.45362678452,2.071124330058652,NA,NA,TRUE,TRUE,TRUE,TRUE,653.45362678452,-319.72681339226,NA,NA,NA,NA,NA,NA
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Period","total_abundance_sample ~ Period + (1 | start_date_fct) + (1 |     uwa_site_code)",84,7,2,1,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 21.807, greater than the threshold of 1.5",21.80717004503909,1.5,TRUE,TRUE,2184.468253686857,NA,NA,TRUE,TRUE,788.7614867584612,2.373808220046162,NA,NA,TRUE,TRUE,TRUE,TRUE,788.7614867584612,-389.3807433792306,NA,NA,"Period","Period-only fixed effect used",0,FALSE
"Windara Reef - Windara Shell fish Reef Sanctuary Zone","Total abundance","Temporal","total_abundance_sample ~ start_date_fct + (1 | uwa_site_code)",84,7,2,1,3,"auto_count","nbinom2","Negative binomial nbinom2 (log link)","log","nbinom2 selected: Poisson Pearson dispersion ratio = 22.911, greater than the threshold of 1.5",22.91113256849775,1.5,TRUE,TRUE,2154.765889889603,NA,NA,TRUE,TRUE,777.9054506649273,2.576928019319083,NA,NA,TRUE,TRUE,TRUE,TRUE,777.9054506649273,-379.9527253324637,NA,NA,NA,NA,NA,NA
