"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2026-03-24",3.022063563200378,0.2079470311321157,Inf,2.614494871489402,3.429632254911354,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2021-10-11",4.812027705400204,0.48907771533057687,Inf,3.8534529977111402,5.770602413089267,"2021-10-11","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-05-10",3.5740042983483593,0.4890777153307,Inf,2.6154295906590543,4.532579006037664,"2022-05-10","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-03-25",1.3809218648669077,0.5386892292618571,Inf,0.32511037665402776,2.436733353079788,"2024-03-25","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-11-14",4.2076954414368,0.5348486067990991,Inf,3.1594114349291416,5.255979447944458,"2024-11-14","Pre-bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-05-22",3.9481810236718324,0.5348486067990567,Inf,2.899897017164257,4.996465030179408,"2025-05-22","Bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-11",3.7373614982151473,0.5428011275689196,Inf,2.6734908374123334,4.801232159017961,"2025-11-11","Bloom","Boston Bay","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2017-01-12",5.9944272754187535,0.5061993964279161,Inf,5.002294689424125,6.986559861413382,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2026-03-10",5.5579841096797535,0.5061993964279997,Inf,4.565851523684961,6.5501166956745465,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2015-12-10",4.794231411292136,0.6658844896526263,Inf,3.4891217937091548,6.099341028875118,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-12-06",4.383175419290315,0.5924750669117802,Inf,3.221945626405267,5.544405212175363,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2017-12-05",5.341556852963745,0.5924750669111658,Inf,4.180327060079901,6.502786645847588,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2018-12-11",5.330048090602296,0.6052179239765569,Inf,4.143842756810145,6.516253424394447,"2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2020-12-04",4.679969861737103,0.5924750669131806,Inf,3.5187400688493105,5.841199654624895,"2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-02-06",9.379023937689993,1.451261599382218,Inf,6.534603470754851,12.223444404625136,"2025-02-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-02-20",5.666485389744383,0.6052179239795981,Inf,4.480280055946271,6.852690723542495,"2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2025-12-17",5.051082666650326,0.5924750669111709,Inf,3.889852873766473,6.212312459534179,"2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2015-11-15",6.469439804122521,0.5849749008891787,Inf,5.322910066519843,7.615969541725199,"2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-12-04",6.0379745660252,0.6104346756922289,Inf,4.841544586754043,7.234404545296357,"2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-01-12",1.404985763829589,0.21190053202572737,Inf,0.9896683527542872,1.820303174904891,"2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2026-02-16",1.6203645839746819,0.19343783560122255,Inf,1.241233392948906,1.9994957750004578,"2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-01-19",5.292017322331154,1.4387140704217996,92,2.4346069930613536,8.149427651600956,"2016-01-19","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2017-02-25",8.379779610524288,1.017324475383491,92,6.359285390065651,10.400273830982925,"2017-02-25","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2019-02-16",6.78688662045143,0.7513439189085243,92,5.294652743782771,8.27912049712009,"2019-02-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2020-04-10",4.7884787628901035,0.7193570352108889,92,3.3597735982552246,6.2171839275249825,"2020-04-10","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-03-16",8.379779610524288,1.0173244753839583,92,6.359285390064722,10.400273830983854,"2022-03-16","Pre-bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-10",7.946537046084106,1.0173244753839767,92,5.926042825624503,9.967031266543708,"2025-11-10","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2026-04-08",6.548355184890077,1.01732447538352,92,4.527860964431381,8.568849405348773,"2026-04-08","Bloom","Dangerous Reef - Dangerous Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2020-10-13",3.412050291992645,0.8052035775127582,Inf,1.8338802798448335,4.990220304140457,"2020-10-13","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2021-10-25",3.7950457161636484,0.7906699338914761,Inf,2.24536112207769,5.344730310249607,"2021-10-25","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-12-02",3.629555292883725,0.7775285530383688,Inf,2.1056273319769816,5.153483253790469,"2022-12-02","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2023-11-23",4.864406047301022,0.7775285530385313,Inf,3.3404780863939605,6.388334008208084,"2023-11-23","Pre-bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-10-21",1.4004924706926931,0.7588907067749525,Inf,-0.08690598278836026,2.8878909241737465,"2025-10-21","Bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2026-03-20",2.441689298688722,0.7485775638806805,Inf,0.9745042338478569,3.908874363529587,"2026-03-20","Bloom","Glenelg","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2014-09-03",4.896509048785649,0.6250295140270111,Inf,3.6714737120181353,6.121544385553163,"2014-09-03","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2015-01-07",5.1456395870314875,0.31923627333106386,Inf,4.519947988743818,5.771331185319157,"2015-01-07","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-01-10",4.536581629192726,0.33409232813670703,Inf,3.881772698533643,5.1913905598518095,"2016-01-10","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2016-03-11",5.646923714251767,0.6250295140271642,Inf,4.421888377483953,6.871959051019582,"2016-03-11","Pre-bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2026-01-26",2.544707749679353,0.312514756832551,Inf,1.9321900816502606,3.1572254177084456,"2026-01-26","Bloom","Middle/Long Spit - Middle Spit Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only model used because Status was not represented at every retained sampling date",0,NA,"simpson_diversity"
"2015-04-28",3.045679395501451,0.8311515960073371,Inf,1.4166522016340857,4.6747065893688164,"2015-04-28","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2015-10-09",1.4501679421528098,0.8311516211347247,Inf,-0.17885930096333036,3.07919518526895,"2015-10-09","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2021-10-12",4.267432005741756,0.6921915329827867,Inf,2.910761530691925,5.624102480791587,"2021-10-12","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-12-01",3.7822846063942124,0.6778427866327523,Inf,2.45373715741375,5.110832055374675,"2022-12-01","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2023-12-01",3.4128463400353217,0.6778427866916836,Inf,2.0842988909393556,4.741393789131288,"2023-12-01","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-12-19",2.6566989616197483,0.6778427868124696,Inf,1.3281515122870464,3.98524641095245,"2024-12-19","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-02-04",4.759217346176245,0.8787398164970047,Inf,3.0369189540607797,6.4815157382917095,"2025-02-04","Pre-bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-13",2.235391776585165,0.6028912983427475,Inf,1.0537465452407875,3.4170370079295425,"2025-11-13","Bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2026-03-06",2.917892156222827,0.6050374166786715,Inf,1.732040610233477,4.103743702212176,"2026-03-06","Bloom","O'Sullivan","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2014-09-03",1.5880702630819052,0.13532074899596438,Inf,1.3228464686888304,1.85329405747498,"2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-03-11",1.7469066411023495,0.1440599381700741,Inf,1.4645543506739374,2.029258931530762,"2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-11-03",1.2262770061544803,0.18676037663954392,Inf,0.8602333942018386,1.5923206181071219,"2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-10-13",1.0655964397378546,0.15625494164727122,Inf,0.7593423817027953,1.3718504977729138,"2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-02-03",6.878599707992376,0.908691617296696,10,4.853908611019365,8.903290804965387,"2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","1","Intercept-only fixed effect used",0,"overall","simpson_diversity"
"2017-02-03",4.6796247590503315,0.45724423768886024,Inf,3.7834425210416938,5.57580699705897,"2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-11-14",4.983195151725744,0.45724423768890954,Inf,4.087012913717009,5.879377389734479,"2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2015-04-28",1.299240510671649,0.4226780162564522,40,0.44497637399225853,2.1535046473510393,"2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2015-10-09",3.8796344485551257,0.4046833906165368,40,3.0617388069143425,4.697530090195909,"2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2021-10-12",3.7119295263358216,0.7009321935270935,40,2.295292719724819,5.128566332946824,"2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2022-12-01",4.275298622653158,0.7009321935270691,40,2.858661816042204,5.691935429264111,"2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2023-12-01",2.6916181334021587,0.7009321935272486,40,1.2749813267908425,4.108254940013475,"2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2024-12-19",5.22275096241945,0.70093219352730185,40,3.8061141558080265,6.639387769030874,"2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-02-04",4.334784076435738,0.7009321935269346,40,2.918147269825056,5.7514208830464195,"2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2025-11-13",4.399985792951147,0.5723087394786962,40,3.2433066839335494,5.556664901968744,"2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct","Date-only fixed effect used",0,NA,"simpson_diversity"
"2015-12-10",5.250555116693155,0.421694227011365,Inf,4.424049619262422,6.077060614123888,"2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-12-06",5.000646680080172,0.4121444141663144,Inf,4.192858471884836,5.808434888275508,"2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-12-05",5.003266113681542,0.4306714064872077,Inf,4.159165667795405,5.847366559567679,"2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2018-12-11",5.174550038219161,0.42077414338919794,Inf,4.349847871550641,5.999252204887681,"2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2021-01-21",7.0475896730485355,0.41214441416635933,Inf,6.2398014648531115,7.855377881243959,"2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-02-27",6.816476027501895,0.42063029992459583,Inf,5.992055788843406,7.640896266160383,"2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-12-10",4.671108745584668,0.41214441416631914,Inf,3.863320537389323,5.478896953780013,"2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-01-20",6.972117531799224,0.5495852515091424,Inf,5.894950232406918,8.04928483119153,"2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-12-06",5.820098042029776,0.5361225620061748,Inf,4.769317129198331,6.870878954861221,"2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-12-05",5.805505127048498,0.9127479439728406,Inf,4.016552029898747,7.594458224198249,"2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2018-01-17",5.52973964723979,0.6437253399694909,Inf,4.268061164963786,6.791418129515794,"2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2019-01-22",5.977359247254695,0.5242203356566988,Inf,4.949906269404067,7.004812225105322,"2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2021-01-21",5.291270429701484,0.5242203356565466,Inf,4.263817451851155,6.318723407551813,"2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-04-02",6.235225335184781,0.5356833356707138,Inf,5.185305290151902,7.28514538021766,"2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2026-01-27",5.776881942945922,0.535683335512607,Inf,4.7269618982229265,6.826801987668917,"2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2016-04-19",4.837085250492572,0.4859329200771765,Inf,3.8846742282389255,5.789496272746218,"2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2017-06-02",5.333199541868615,0.4928535465271351,Inf,4.367224341022595,6.299174742714635,"2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2018-06-26",5.536475538062641,0.4928447518619549,Inf,4.570517574443629,6.502433501681653,"2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2019-06-06",6.25995229450574,0.4859329200772083,Inf,5.307541272252031,7.212363316759449,"2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2021-05-20",5.393749844833521,0.49283551135412446,Inf,4.427809992277057,6.359689697389985,"2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
"2025-04-09",4.330517252780068,0.5668177737873193,Inf,3.2195748303597513,5.441459675200385,"2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Simpson diversity","gaussian (identity link)","gaussian","identity","gaussian identity model was specified for a continuous diversity index","start_date_fct * Status","Full date x Status interaction used",0,NA,"simpson_diversity"
