"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","fixed_effect_structure","structure_reason","n_all_zero_date_status_cells","1","metric_id"
"2025-02-04",0.7384660055148595,0.5710144303737641,Inf,0.16223479185187079,3.3613754181593203,"Not modelled by Status","2025-02-04","Pre-bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.489, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-11-13",0.3921057836699953,0.30330588371054384,Inf,0.0860939580048614,1.7858041278434396,"Not modelled by Status","2025-11-13","Bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.489, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2026-03-06",0.3459537879357472,0.26860611495899617,Inf,0.07553122482808848,1.5845635187235039,"Not modelled by Status","2026-03-06","Bloom","O'Sullivan","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.489, not greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2014-09-03",0.7969375127548374,0.46857645236320467,Inf,0.2517341413579167,2.522937078816279,"Fished","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2016-03-11",0.2915030728167998,0.20169391685507274,Inf,0.07510834668235507,1.1313528417954,"Fished","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2016-11-03",0.8689529484295344,0.4964771196889068,Inf,0.2835707450457699,2.662754320663464,"Fished","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2025-10-13",0.20594091740949053,0.15490730695448424,Inf,0.04714925556389968,0.8995192173497546,"Fished","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2014-09-03",1.0061475570005616,0.46827170820616326,Inf,0.4041136140137805,2.50507003810982,"No-take","2014-09-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2016-03-11",0.3680277310060652,0.20762863581906651,Inf,0.12180406961433679,1.111985923116729,"No-take","2016-03-11","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2016-11-03",1.0970683048769612,0.6928450236592165,Inf,0.31817342345405397,3.7827133784459828,"No-take","2016-11-03","Pre-bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2025-10-13",0.2600040123870497,0.1921301701316058,Inf,0.06109195145598731,1.1065628916121282,"No-take","2025-10-13","Bloom","Offshore Ardrossan - Offshore Ardrossan Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.842, greater than the threshold of 1.5","start_date_fct + Status","Additive date + Status model used because 1 observed date x Status cell(s) contained all zeros",1,NA,"reef_associated_richness"
"2017-02-03",7.583333330041976,1.1874281948348928,Inf,5.579247873174152,10.307293330885585,"No-take","2017-02-03","Pre-bloom","Orcades Bank - Orcades Bank Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 3.128, greater than the threshold of 1.5","1","Intercept-only fixed effect used",0,"overall","reef_associated_richness"
"2017-02-03",2.08333333333299,0.4166666324259905,Inf,1.4077270893823524,3.083181257583576,"Fished","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.687, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-11-14",1.4166666666659766,0.3435921070975185,Inf,0.8806858002800959,2.2788427425583504,"Fished","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.687, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-02-03",2.2500000000016294,0.43301266635101576,Inf,1.5430099201393817,3.2809251152125003,"No-take","2017-02-03","Pre-bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.687, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-11-14",0.9166666666667396,0.27638537629359783,Inf,0.5076501730639785,1.655229964182465,"No-take","2025-11-14","Bloom","Port Gibbon - Port Gibbon Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.687, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2015-04-28",0.7272726936891347,0.25712973318591253,Inf,0.36370735414150424,1.4542614136420944,"Not modelled by Status","2015-04-28","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2015-10-09",7.58333359035149,0.79494936242934,Inf,6.1749009248004105,9.313015551648224,"Not modelled by Status","2015-10-09","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2021-10-12",6.249999960108908,1.2500000147283632,Inf,4.2231810750799585,9.249544077534434,"Not modelled by Status","2021-10-12","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2022-12-01",10.249998847530039,1.6007810087336498,Inf,7.5472451794311,13.920639104278655,"Not modelled by Status","2022-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2023-12-01",7.250000705259918,1.3462912906888689,Inf,5.038182503139592,10.432831719278623,"Not modelled by Status","2023-12-01","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2024-12-19",7.749999490439098,1.3919410708882574,Inf,5.450311898267616,11.020010088027654,"Not modelled by Status","2024-12-19","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-02-04",3.7500000746716573,0.9682458548944337,Inf,2.2607471039667875,6.220289096185448,"Not modelled by Status","2025-02-04","Pre-bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2025-11-13",4.999999451843911,0.9128708900997945,Inf,3.495928306001768,7.151174832595883,"Not modelled by Status","2025-11-13","Bloom","Port Noarlunga - Port Noarlunga Reef Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.701, greater than the threshold of 1.5","start_date_fct","Date-only fixed effect used",0,NA,"reef_associated_richness"
"2015-12-10",6.796389908131633,0.9548598566305017,Inf,5.160462104724701,8.950926263185433,"Fished","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-12-06",5.240611563000057,0.8002128867027936,Inf,3.885152979701796,7.068964773777812,"Fished","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-12-05",5.4486899431271985,0.8763239234659749,Inf,3.975498681736766,7.467798249492979,"Fished","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-12-11",5.586331743836117,0.8585679014141229,Inf,4.133375493917228,7.550028396431963,"Fished","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-01-21",6.632613974664221,0.9388461578097731,Inf,5.025707261788935,8.753308906665607,"Fished","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-02-27",8.024657854217262,1.0734692072628251,Inf,6.173908039290114,10.4302061623605,"Fished","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-10",6.468849852406091,0.9227793028945429,Inf,4.891065184915616,8.55560431744609,"Fished","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2015-12-10",4.613015781294011,0.7501065889111684,Inf,3.3540844458248853,6.344477887238801,"No-take","2015-12-10","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-12-06",7.126806398610428,0.9890987081758097,Inf,5.42950668224653,9.354693237481925,"No-take","2016-12-06","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-12-05",7.955517406194792,1.068832208194658,Inf,6.113763001752731,10.352095294195058,"No-take","2017-12-05","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-12-11",6.878215842765324,0.964955576020357,Inf,5.224676613343274,9.055077793493192,"No-take","2018-12-11","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-01-21",10.607355901012998,1.3183045204155432,Inf,8.314153167857096,13.533067883058417,"No-take","2021-01-21","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-02-27",10.375992599256454,1.3249546881545124,Inf,8.078599955980533,13.326717872708109,"No-take","2025-02-27","Pre-bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-10",6.961077370452257,0.9730157868180163,Inf,5.29292756163032,9.154970967049657,"No-take","2025-12-10","Bloom","Rapid Head - Rapid Head Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 1.15, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-01-20",11.57061063645371,1.2991116096909197,Inf,9.285088747279339,14.418713072575011,"Fished","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-12-06",8.33417785063943,1.0345910565641274,Inf,6.534253994696148,10.629908250041751,"Fished","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-12-05",12.863569853436235,2.4275662713912634,Inf,8.886399623060527,18.62075040434027,"Fished","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-01-17",8.109723066433395,1.2517820046322443,Inf,5.9926403127906696,10.974729798794653,"Fished","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2019-01-22",10.90330496395397,1.2454158491899197,Inf,8.716271884198248,13.63909486950549,"Fished","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-01-21",11.662124619745837,1.3065831953747382,Inf,9.362936275603412,14.525907967660165,"Fished","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-04-02",8.901550666803194,1.0815334995583163,Inf,7.0152822642054184,11.29499873126476,"Fished","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-01-27",11.064644356312233,1.2583763831224442,Inf,8.853821052061194,13.827516279332407,"Fished","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-01-20",15.843685177031002,1.7788675806441818,Inf,12.714128401278408,19.743575970463812,"No-take","2016-01-20","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-12-06",10.187515705967398,1.2371131148543593,Inf,8.029773372743708,12.925081623302372,"No-take","2016-12-06","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-12-05",14.224735341275572,2.5968060107507966,Inf,9.946093363738905,20.343977090244213,"No-take","2017-12-05","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-01-17",11.706781253679459,1.6041986061157048,Inf,8.949443286717713,15.31365951275441,"No-take","2018-01-17","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2019-01-22",11.791360352756795,1.3170279646728584,Inf,9.473043579664504,14.677033605865555,"No-take","2019-01-22","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-01-21",11.724797517632116,1.3115715937417634,Inf,9.416453189960782,14.599008146298102,"No-take","2021-01-21","Pre-bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-04-02",13.374677265294883,1.5031646181317946,Inf,10.73044535558976,16.670509566279247,"No-take","2025-04-02","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-01-27",11.82327305390607,1.375582211993166,Inf,9.412487737746591,14.851523805616976,"No-take","2026-01-27","Bloom","Sponge Gardens - Sponge Gardens Sanctuary Zone","Reef associated species richness","Negative binomial nbinom2 (log link)","nbinom2","log","nbinom2 selected: Poisson Pearson dispersion ratio = 1.607, greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-04-19",6.229437482771329,2.127558233494045,Inf,3.189594307828981,12.166403500440746,"Fished","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-06-02",6.7957294943192155,2.3115254647485473,Inf,3.4890334205801574,13.236313268756522,"Fished","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-06-26",5.784402465998454,1.994728927427865,Inf,2.942557286187181,11.370827696613482,"Fished","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2019-06-06",6.01707122297563,2.05855808122484,Inf,3.0773182272261996,11.765161555942054,"Fished","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-05-20",6.087858142118599,2.0815582210767642,Inf,3.1147414680220464,11.898906262064573,"Fished","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-04-09",4.254109971336162,1.5052476018748242,Inf,2.126301741537839,8.51123398654269,"Fished","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-02",4.459695313829371,1.5522955445413371,Inf,2.254372479520543,8.822358537849786,"Fished","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-03-01",7.078880934264475,2.4034981052619333,Inf,3.638777217090784,13.771262237801048,"Fished","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2016-04-19",6.0303646678595895,2.0663401137705337,Inf,3.0808768099739074,11.803554724954186,"No-take","2016-04-19","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2017-06-02",7.323577280452605,2.498196589237616,Inf,3.7528738490796423,14.291656564985527,"No-take","2017-06-02","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2018-06-26",8.29179287760932,2.799679759719688,Inf,4.278039319323069,16.07134109652172,"No-take","2018-06-26","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2019-06-06",8.141021958896664,2.7508017207140085,Inf,4.198199868267796,15.78682307057088,"No-take","2019-06-06","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2021-05-20",5.738382012632478,1.9842305526324733,Inf,2.9137956136646728,11.301076838910198,"No-take","2021-05-20","Pre-bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-04-09",3.032528685577212,1.115417851375813,Inf,1.474748247358881,6.235796682802054,"No-take","2025-04-09","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2025-12-02",4.221278222047434,1.4790754712844383,Inf,2.124198703419207,8.388664299271703,"No-take","2025-12-02","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
"2026-03-01",7.537971828236578,2.5552840321523544,Inf,3.8788873864049322,14.648793229326438,"No-take","2026-03-01","Bloom","The Pages - The Pages Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson retained: Pearson dispersion ratio = 0.948, not greater than the threshold of 1.5","start_date_fct * Status","Full date x Status interaction used",0,NA,"reef_associated_richness"
