dataset,dataset_label,location,id,site_name,status,period,sampling_event,survey_date,period_CAP1,status_CAP1,period_cap_percent,status_cap_percent
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_14,Rapid Head SZ,No-take,Pre-bloom,14,2019-02-16,0.06960245616199567,1.0387546879452332,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_15,Rapid Head SZ,No-take,Pre-bloom,15,2020-02-06,-0.10770968177207893,1.152093722913969,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_16,Rapid Head SZ,No-take,Pre-bloom,16,2020-12-13,-0.18773430561621365,1.0387930690248346,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_17,Rapid Head SZ,No-take,Pre-bloom,17,2021-12-12,0.04406239018234747,1.2707888081491443,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_18,Rapid Head SZ,No-take,Pre-bloom,18,2022-12-03,-0.30223414796582587,0.9268008437761915,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_20,Rapid Head SZ,No-take,Pre-bloom,20,2024-02-17,-0.1938858109440799,1.2347580199749986,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ_21,Rapid Head SZ,No-take,Bloom,21,2026-01-12,2.8414451631376965,0.9654427287385786,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_8,Rapid Head SZ Site2,No-take,Pre-bloom,8,2013-02-24,0.21882274696357643,0.9254622208049486,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_10,Rapid Head SZ Site2,No-take,Pre-bloom,10,2016-02-09,-0.7048389833267121,1.2153485675661329,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_11,Rapid Head SZ Site2,No-take,Pre-bloom,11,2017-02-20,-0.08647822295171291,0.56875366475037,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_13,Rapid Head SZ Site2,No-take,Pre-bloom,13,2018-05-16,-0.04797373164713689,0.8495361215668548,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_14,Rapid Head SZ Site2,No-take,Pre-bloom,14,2019-02-16,0.02414901507266539,0.7151048552534289,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_16,Rapid Head SZ Site2,No-take,Pre-bloom,16,2020-12-13,-0.6668874349014663,0.9957161549017374,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_17,Rapid Head SZ Site2,No-take,Pre-bloom,17,2021-12-12,-0.2248511826462742,1.1064321611442622,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_18,Rapid Head SZ Site2,No-take,Pre-bloom,18,2022-12-03,-0.18082829396984898,1.1009413915899173,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_20,Rapid Head SZ Site2,No-take,Pre-bloom,20,2024-02-17,-0.17567050015738822,0.945548434176878,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head SZ Site2_21,Rapid Head SZ Site2,No-take,Bloom,21,2026-01-12,2.644728868285462,1.10040584406509,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_1,Rapid Head South,No-take,Pre-bloom,1,2005-03-09,0.014785070697051874,0.7230713767824163,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_10,Rapid Head South,No-take,Pre-bloom,10,2016-02-09,-0.2148580427092061,1.0502793025512185,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_11,Rapid Head South,No-take,Pre-bloom,11,2017-02-20,-0.6473731119096396,1.3911916059992688,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_12,Rapid Head South,No-take,Pre-bloom,12,2018-02-13,-0.7536546731631366,1.2444908337893865,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_14,Rapid Head South,No-take,Pre-bloom,14,2019-02-16,-0.1798512837214152,0.8465096203143069,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_15,Rapid Head South,No-take,Pre-bloom,15,2020-02-06,-0.07883587980553342,1.1361054953692953,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_16,Rapid Head South,No-take,Pre-bloom,16,2020-12-13,-0.4725655018985483,1.2169396930320742,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_17,Rapid Head South,No-take,Pre-bloom,17,2021-12-12,-0.18833003978559726,1.097866786308446,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_18,Rapid Head South,No-take,Pre-bloom,18,2022-12-03,-0.22095891281587465,0.9331496598183675,0.9,0.9
M2_cryptic,M2 fish,Rapid Head,Rapid Head South_21,Rapid Head South,No-take,Bloom,21,2026-01-12,2.961366794632415,1.2889589197442195,0.9,0.9
M2_cryptic,M2 fish,Southern Metro,Aldinga Pinacles_7,Aldinga Pinacles,No-take,Pre-bloom,7,2017-03-06,-0.38528924665090125,-1.0640329959080284,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Pinacles_8,Aldinga Pinacles,No-take,Pre-bloom,8,2018-01-20,-0.2214382145935956,-1.0540206314503657,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Pinacles_12,Aldinga Pinacles,No-take,Pre-bloom,12,2021-02-03,-0.1717268214358432,-1.0292344828530877,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Pinacles_13,Aldinga Pinacles,No-take,Pre-bloom,13,2022-02-13,-0.14255838405652382,-0.9049345818533677,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Pinacles_18,Aldinga Pinacles,No-take,Bloom,18,2026-01-29,2.286768276013772,-0.4881022066444329,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Reef_1,Aldinga Reef,No-take,Pre-bloom,1,2008-02-08,-0.478876956110475,-0.9617267534898336,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Reef_2,Aldinga Reef,No-take,Pre-bloom,2,2011-02-02,-0.5738564090677298,-1.103641998931033,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Reef_3,Aldinga Reef,No-take,Pre-bloom,3,2012-02-02,-0.3861983089039933,-1.171470466193507,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Reef_13,Aldinga Reef,No-take,Pre-bloom,13,2022-02-13,-0.05929011638639347,-0.752475355862315,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga Reef_18,Aldinga Reef,No-take,Bloom,18,2026-01-29,2.1498362045033272,-0.5450622568218949,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga SZ1_5,Aldinga SZ1,No-take,Pre-bloom,5,2016-02-17,-0.36258075779158255,-0.9621424175849903,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga SZ1_18,Aldinga SZ1,No-take,Bloom,18,2026-01-29,2.1123731611300545,-0.4977357792536918,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga SZ3_5,Aldinga SZ3,No-take,Pre-bloom,5,2016-02-17,-0.14723434234214183,-0.9220815679745689,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Aldinga SZ3_18,Aldinga SZ3,No-take,Bloom,18,2026-01-29,2.5117364363574337,-0.5859118696319302,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Gull Rock_5,Gull Rock,Fished,Pre-bloom,5,2016-02-17,-0.8040572953902715,0.5596021189686682,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Gull Rock_18,Gull Rock,Fished,Bloom,18,2026-01-29,1.6955576360845563,1.086106827738336,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_4,Horseshoe inner,Fished,Pre-bloom,4,2015-08-26,0.5934954338099594,0.9989043457507308,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_5,Horseshoe inner,Fished,Pre-bloom,5,2016-02-17,-0.6034796259656354,0.7386463210619972,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_6,Horseshoe inner,Fished,Pre-bloom,6,2016-11-16,-1.7406134321573177,0.24324039242143466,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_7,Horseshoe inner,Fished,Pre-bloom,7,2017-03-06,-0.48033559771226714,0.453005391305139,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_8,Horseshoe inner,Fished,Pre-bloom,8,2018-01-20,-0.47807096578201175,0.6296516510080788,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_9,Horseshoe inner,Fished,Pre-bloom,9,2019-03-18,-1.6273629192889512,0.2859077823956997,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_10,Horseshoe inner,Fished,Pre-bloom,10,2019-09-10,-0.7696485183881456,0.4687982652626326,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_11,Horseshoe inner,Fished,Pre-bloom,11,2020-02-07,-0.6948739866298939,0.3792520782307036,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_12,Horseshoe inner,Fished,Pre-bloom,12,2021-02-03,-0.15256979738451515,0.8043234510446309,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_13,Horseshoe inner,Fished,Pre-bloom,13,2022-02-13,-0.9715612274071749,0.0517285018098739,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_14,Horseshoe inner,Fished,Pre-bloom,14,2022-08-31,-2.458614246568879,-0.02209666556720159,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_16,Horseshoe inner,Fished,Pre-bloom,16,2025-03-06,-0.9138876516176557,0.5674014194489274,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe inner_17,Horseshoe inner,Fished,Bloom,17,2025-11-13,2.351771284194877,1.0375848989619634,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_4,Horseshoe outer,Fished,Pre-bloom,4,2015-08-26,0.14363942646480957,1.1639780823909123,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_5,Horseshoe outer,Fished,Pre-bloom,5,2016-02-17,-0.3152188222327157,1.0243996253522787,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_6,Horseshoe outer,Fished,Pre-bloom,6,2016-11-16,-0.2603900930245818,0.7687639662433304,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_9,Horseshoe outer,Fished,Pre-bloom,9,2019-03-18,-0.6311401956379434,0.7061002898029279,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_10,Horseshoe outer,Fished,Pre-bloom,10,2019-09-10,0.14691135511994804,1.0977453313703194,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_13,Horseshoe outer,Fished,Pre-bloom,13,2022-02-13,0.055826470575902225,1.3055270771005185,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_14,Horseshoe outer,Fished,Pre-bloom,14,2022-08-31,-0.1935848385408252,0.7692221458587398,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_15,Horseshoe outer,Fished,Pre-bloom,15,2023-05-15,0.023056476201364303,1.146659527029937,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_16,Horseshoe outer,Fished,Pre-bloom,16,2025-03-06,-0.05954617627715593,0.9323196543064951,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Horseshoe outer_17,Horseshoe outer,Fished,Bloom,17,2025-11-13,2.376842480198144,1.0706711882244302,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_5,Moana inside,Fished,Pre-bloom,5,2016-02-17,-0.44236333229570035,0.9290382204269334,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_6,Moana inside,Fished,Pre-bloom,6,2016-11-16,-0.8350746119315013,0.6364506997130597,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_9,Moana inside,Fished,Pre-bloom,9,2019-03-18,-0.4684100998265804,0.9905387693241852,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_10,Moana inside,Fished,Pre-bloom,10,2019-09-10,0.4001672413316818,1.224611708995939,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_13,Moana inside,Fished,Pre-bloom,13,2022-02-13,-0.6656570434959636,0.7834406036932201,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_14,Moana inside,Fished,Pre-bloom,14,2022-08-31,0.334514868560993,1.382027143115714,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_16,Moana inside,Fished,Pre-bloom,16,2025-03-06,1.3244030903434956,0.5899138001254245,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana inside_17,Moana inside,Fished,Bloom,17,2025-11-13,3.0101162408470454,0.5899138001254195,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_5,Moana outside,Fished,Pre-bloom,5,2016-02-17,-0.8436693954627947,0.5700953064403822,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_6,Moana outside,Fished,Pre-bloom,6,2016-11-16,0.6770149695937389,1.1672329734683724,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_7,Moana outside,Fished,Pre-bloom,7,2017-03-06,-0.13376921254477572,0.9121668081161065,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_8,Moana outside,Fished,Pre-bloom,8,2018-01-20,-0.0661178545989419,0.8145691618318585,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_9,Moana outside,Fished,Pre-bloom,9,2019-03-18,-0.07014265155188688,0.8218536204962031,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_10,Moana outside,Fished,Pre-bloom,10,2019-09-10,0.5613551704235725,1.067820769062202,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_11,Moana outside,Fished,Pre-bloom,11,2020-02-07,-0.002378040711990547,0.9625597294853047,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_12,Moana outside,Fished,Pre-bloom,12,2021-02-03,0.08450593350360341,0.9526644295665044,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_13,Moana outside,Fished,Pre-bloom,13,2022-02-13,0.11580633132295898,1.0155872566940205,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_14,Moana outside,Fished,Pre-bloom,14,2022-08-31,-0.41135585792567125,0.40149367999711966,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_16,Moana outside,Fished,Pre-bloom,16,2025-03-06,-0.015913721337248776,0.7557313209797142,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Moana outside_17,Moana outside,Fished,Bloom,17,2025-11-13,2.21135773504186,1.0974468782993572,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_5,Noarlunga North Outside,No-take,Pre-bloom,5,2016-02-17,-0.5805011296444584,-1.1316931426299255,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_6,Noarlunga North Outside,No-take,Pre-bloom,6,2016-11-16,-1.2380583878407263,-1.5375007308376945,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_7,Noarlunga North Outside,No-take,Pre-bloom,7,2017-03-06,-1.3113859723687773,-1.9927598097996693,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_8,Noarlunga North Outside,No-take,Pre-bloom,8,2018-01-20,-0.8084269336447333,-1.6603701149002612,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_9,Noarlunga North Outside,No-take,Pre-bloom,9,2019-03-18,-0.886232621685332,-1.4799212906442216,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_10,Noarlunga North Outside,No-take,Pre-bloom,10,2019-09-10,-0.141021919385085,-1.0415253137656566,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_11,Noarlunga North Outside,No-take,Pre-bloom,11,2020-02-07,-0.29769053075850455,-1.2222348787474022,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_13,Noarlunga North Outside,No-take,Pre-bloom,13,2022-02-13,-0.6767520616857492,-1.355073368882788,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_14,Noarlunga North Outside,No-take,Pre-bloom,14,2022-08-31,-0.5934526497962781,-1.4975664954819365,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_16,Noarlunga North Outside,No-take,Pre-bloom,16,2025-03-06,-0.15229990002225463,-1.0788414832842779,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga North Outside_17,Noarlunga North Outside,No-take,Bloom,17,2025-11-13,3.0101162408470463,-1.163446925888815,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga South Outside_7,Noarlunga South Outside,No-take,Pre-bloom,7,2017-03-06,-0.637368873851664,-1.3485451340187506,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga South Outside_8,Noarlunga South Outside,No-take,Pre-bloom,8,2018-01-20,-0.46613362493071553,-1.2246450599339243,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga South Outside_11,Noarlunga South Outside,No-take,Pre-bloom,11,2020-02-07,-0.6543508549253626,-1.28010738434871,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Noarlunga South Outside_18,Noarlunga South Outside,No-take,Bloom,18,2026-01-29,1.7229553288049664,-0.81784474905688,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_5,Pt Noarlunga inside,No-take,Pre-bloom,5,2016-02-17,-1.1383334290591027,-1.3481819003978175,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_6,Pt Noarlunga inside,No-take,Pre-bloom,6,2016-11-16,-1.0825405517416236,-1.4903805264469576,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_9,Pt Noarlunga inside,No-take,Pre-bloom,9,2019-03-18,-1.3434398829862013,-1.8916142408521943,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_10,Pt Noarlunga inside,No-take,Pre-bloom,10,2019-09-10,-0.6849972054619352,-1.4418581140270479,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_13,Pt Noarlunga inside,No-take,Pre-bloom,13,2022-02-13,-1.2239278710725296,-1.9628337791235948,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_14,Pt Noarlunga inside,No-take,Pre-bloom,14,2022-08-31,-0.8776652159189705,-1.583451975409326,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_16,Pt Noarlunga inside,No-take,Pre-bloom,16,2025-03-06,-0.7179673761215596,-1.1968244262719305,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Pt Noarlunga inside_17,Pt Noarlunga inside,No-take,Bloom,17,2025-11-13,3.0101162408470454,-1.1634469258888172,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Southport_4,Southport,Fished,Pre-bloom,4,2015-08-26,0.4887833778682068,1.2423033035665234,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Southport_5,Southport,Fished,Pre-bloom,5,2016-02-17,-0.38687133085811076,0.8658238174639551,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Southport_7,Southport,Fished,Pre-bloom,7,2017-03-06,-0.9656246478256197,0.5903894338077726,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Southport_8,Southport,Fished,Pre-bloom,8,2018-01-20,-0.37096134738949293,0.8320388124907485,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Southport_18,Southport,Fished,Bloom,18,2026-01-29,1.51314389743094,1.005415951121017,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Willunga_4,Willunga,Fished,Pre-bloom,4,2015-08-26,0.2723445121674629,1.2876182151920073,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Willunga_5,Willunga,Fished,Pre-bloom,5,2016-02-17,-0.3229435497386464,1.119224827306144,1.7,1.2
M2_cryptic,M2 fish,Southern Metro,Willunga_18,Willunga,Fished,Bloom,18,2026-01-29,2.4132888181528473,1.0778264266649382,1.7,1.2
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_1,Cable Hut,No-take,Pre-bloom,1,2005-03-15,-0.926071252069447,-3.5061842771335003,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_2,Cable Hut,No-take,Pre-bloom,2,2006-03-07,-1.2549175117349343,-0.5416896141899766,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_3,Cable Hut,No-take,Pre-bloom,3,2007-02-26,-1.7070933162107818,-3.030928073007311,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_4,Cable Hut,No-take,Pre-bloom,4,2012-02-07,0.33113020558586553,-2.5348383588056023,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_5,Cable Hut,No-take,Pre-bloom,5,2016-03-16,-1.56876983455574,-1.0260508387891016,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_6,Cable Hut,No-take,Pre-bloom,6,2017-03-08,-0.5981291359856479,0.16803615542138,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_7,Cable Hut,No-take,Pre-bloom,7,2018-02-11,-0.47671054561844933,-1.3234434451135841,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_8,Cable Hut,No-take,Pre-bloom,8,2019-02-14,-0.146964033095958,-1.031218053226449,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_9,Cable Hut,No-take,Pre-bloom,9,2021-02-22,-0.4734032684723579,-0.874616344217806,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Cable Hut_10,Cable Hut,No-take,Bloom,10,2026-02-10,2.4732805616832927,-0.4813081428811489,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Grassy Knoll_5,Grassy Knoll,Fished,Pre-bloom,5,2016-03-16,-0.9530818094949639,1.285773540602377,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Grassy Knoll_6,Grassy Knoll,Fished,Pre-bloom,6,2017-03-08,0.3926952725490049,1.1891559785000585,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Grassy Knoll_7,Grassy Knoll,Fished,Pre-bloom,7,2018-02-11,0.36196401637414155,1.5739491691747691,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Grassy Knoll_8,Grassy Knoll,Fished,Pre-bloom,8,2019-02-14,-0.3093609313968704,-0.6109794664279166,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Grassy Knoll_9,Grassy Knoll,Fished,Pre-bloom,9,2021-02-22,-0.5586498961955308,0.7452665443126202,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Grassy Knoll_10,Grassy Knoll,Fished,Bloom,10,2026-02-10,3.609834888026536,1.2220702085063173,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Pancake Rock_5,Pancake Rock,No-take,Pre-bloom,5,2016-03-16,-0.8917750034249085,-2.932962109807076,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Pancake Rock_6,Pancake Rock,No-take,Pre-bloom,6,2017-03-08,0.2957827416507584,-1.3711664917134898,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Pancake Rock_7,Pancake Rock,No-take,Pre-bloom,7,2018-02-11,-0.2529665372253292,-1.2735009631229446,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Pancake Rock_8,Pancake Rock,No-take,Pre-bloom,8,2019-02-14,-0.5013353633560055,-1.9642649281717297,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Pancake Rock_9,Pancake Rock,No-take,Pre-bloom,9,2021-02-22,-0.8825770198103153,-1.602384549453376,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Pancake Rock_10,Pancake Rock,No-take,Bloom,10,2026-02-10,3.841399840373546,-1.5427285714316818,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Penneshaw Pub_5,Penneshaw Pub,Fished,Pre-bloom,5,2016-03-16,-0.29293741882581364,1.962655352371415,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Penneshaw Pub_6,Penneshaw Pub,Fished,Pre-bloom,6,2017-03-08,-0.4839953086766912,2.8914314237685295,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Penneshaw Pub_7,Penneshaw Pub,Fished,Pre-bloom,7,2018-02-11,-1.1563812113844634,3.982545373200063,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Penneshaw Pub_8,Penneshaw Pub,Fished,Pre-bloom,8,2019-02-14,0.482250500659236,1.771915399873395,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Penneshaw Pub_9,Penneshaw Pub,Fished,Pre-bloom,9,2021-02-22,-0.7042525167233898,3.9018524002724644,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Penneshaw Pub_10,Penneshaw Pub,Fished,Bloom,10,2026-02-10,4.027929505490103,1.8496639760731188,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Puzzle Rock_5,Puzzle Rock,Fished,Pre-bloom,5,2016-03-16,-0.2928869930088098,0.8510202530876061,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Puzzle Rock_6,Puzzle Rock,Fished,Pre-bloom,6,2017-03-08,-0.8099482482146675,0.20985361549034356,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Puzzle Rock_7,Puzzle Rock,Fished,Pre-bloom,7,2018-02-11,-1.7599595610507448,0.8862726888644938,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Puzzle Rock_8,Puzzle Rock,Fished,Pre-bloom,8,2019-02-14,-1.5164261073102534,0.8637527470407719,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Puzzle Rock_9,Puzzle Rock,Fished,Pre-bloom,9,2021-02-22,-0.9913983769676802,0.4232627715728545,2.8,6
M2_cryptic,M2 fish,Sponge Gardens,Puzzle Rock_10,Puzzle Rock,Fished,Bloom,10,2026-02-10,3.6937236684172716,-0.1302133706398832,2.8,6
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_1,Carrickalinga (toilet),Fished,Pre-bloom,1,2005-03-08,-0.36523442875747003,-0.7028090766712285,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_2,Carrickalinga (toilet),Fished,Pre-bloom,2,2006-02-23,-0.603756263633578,-0.3806679900830292,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_3,Carrickalinga (toilet),Fished,Pre-bloom,3,2007-02-22,-0.5630619609961063,-0.2581989022242777,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_4,Carrickalinga (toilet),Fished,Pre-bloom,4,2008-02-05,-0.32649376566218336,-0.7496060627437153,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_7,Carrickalinga (toilet),Fished,Pre-bloom,7,2012-11-23,-0.5410188542037614,-0.40834060221500296,2.5,2
M2_inverts,M2 invertebrates,Carrickalinga,Carrickalinga (toilet)_8,Carrickalinga (toilet),Fished,Pre-bloom,8,2013-02-28,-0.32953480257865936,-0.3969087836342566,2.5,2
