"start_date_fct","Status","response","SE","df","asymp.LCL","asymp.UCL","start_date_date","Period","reporting_name","metric","model_family","family_code","model_link","family_selection_reason","1","metric_id"
"2026-01-23","Not modelled by Status",2.808038751167568,2.202327192580044,Inf,0.6036859405486905,13.06156247550168,"2026-01-23","Bloom","Victor Harbor - Encounter Bay Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2017-04-12","Not modelled by Status",0.24999970734446464,0.14433747080694695,Inf,0.08063021417595051,0.7751418535976027,"2017-04-12","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2017-11-23","Not modelled by Status",0.500000024113836,0.20412413322626577,Inf,0.22463037784243775,1.1129395165296563,"2017-11-23","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2018-04-24","Not modelled by Status",0.4166666586681208,0.18633898086701997,Inf,0.17342826335810152,1.0010542750300004,"2018-04-24","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2018-11-29","Not modelled by Status",0.4166665768149474,0.18633896256410168,Inf,0.17342821435715566,1.0010541645614497,"2018-11-29","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2019-10-22","Not modelled by Status",0.166666612702073,0.11785110130342799,Inf,0.04168292417232058,0.6664062164820131,"2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2020-10-28","Not modelled by Status",0.6666666878996603,0.2357022446440138,Inf,0.33339846256633837,1.3330729522085578,"2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2025-10-24","Not modelled by Status",0.7500001232156935,0.2499999998698624,Inf,0.39023618184923636,1.4414352409815028,"2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Reef associated species richness","Poisson (log link)","poisson","log","Poisson with a log link was specified for species-richness count metrics",NA,"reef_associated_richness"
"2014-09-03","Not modelled by Status",1.8729754474844846,0.2594144345714772,Inf,1.4277012410721799,2.4571226289929036,"2014-09-03","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-12-10","Not modelled by Status",1.077797018613491,0.1617524380585739,Inf,0.8031400566923346,1.446380869254952,"2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-02-12","Not modelled by Status",1.3588513514748768,0.22616222766692412,Inf,0.980620780903481,1.8829674338574323,"2016-02-12","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-11-19","Not modelled by Status",1.9640827243405818,0.31553555438303865,Inf,1.433546526553298,2.690963199728208,"2016-11-19","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2019-12-07","Not modelled by Status",1.5548929274845975,0.23228746080263094,Inf,1.1602147735998944,2.0838314344507514,"2019-12-07","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2020-11-26","Not modelled by Status",1.4019363278449033,0.24419143541937727,Inf,0.9964710589964688,1.9723859008114126,"2020-11-26","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-11-22","Not modelled by Status",1.665484943521979,0.3182797565045366,Inf,1.1451786486596929,2.422189848147176,"2021-11-22","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-02-06","Not modelled by Status",1.3554950350773942,0.17745714682909175,Inf,1.0487242301938995,1.7520018487412596,"2025-02-06","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-02-21","Not modelled by Status",1.313501964572462,0.15324342385275005,Inf,1.0450158794497373,1.650967650218084,"2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-05-24","Fished",0.8556917550014402,0.11095456762848552,Inf,0.6636590329214014,1.103290007753367,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-04-05","Fished",1.3573816089860364,0.14051628934617713,Inf,1.108116663970495,1.6627173765366094,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-03-28","Fished",1.5458166213935287,0.15018542999683773,Inf,1.2777873869108678,1.8700677839318716,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-24","Fished",0.8973869170201642,0.1136901228217087,Inf,0.700068996615008,1.1503198723736925,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-05-24","No-take",0.7597186784342137,0.10439913941694062,Inf,0.5803396696120897,0.994542507748301,"2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-04-05","No-take",1.0882256003603858,0.12548469469313214,Inf,0.8680920777208844,1.3641812748583642,"2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2018-03-28","No-take",1.1972315987009192,0.13176943740903735,Inf,0.9649246835756032,1.4854667160306432,"2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-24","No-take",1.5013947151866602,0.14796032475659848,Inf,1.2376851356494505,1.821292044206052,"2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2021-10-11","Not modelled by Status",1.7120814110131712,0.16879711744172632,Inf,1.4112467498087695,2.0770448246091946,"2021-10-11","Pre-bloom","Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2022-05-10","Not modelled by Status",1.2847518064942258,0.13265630941047601,Inf,1.0493706444172417,1.5729306066178506,"2022-05-10","Pre-bloom","Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2024-03-25","Not modelled by Status",0.4507725196915274,0.059419217606143396,Inf,0.348140939033648,0.583659781791447,"2024-03-25","Pre-bloom","Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2024-11-14","Not modelled by Status",1.5624747638047167,0.1561981705165912,Inf,1.2844574380902762,1.9006681849702676,"2024-11-14","Pre-bloom","Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-05-22","Not modelled by Status",1.4617153160805265,0.14768703898711566,Inf,1.1991130155188892,1.7818267649607844,"2025-05-22","Bloom","Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2025-11-11","Not modelled by Status",1.4238414315290027,0.14696655149052987,Inf,1.1630597176260364,1.7430957253653367,"2025-11-11","Bloom","Boston Bay","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-01-12","Fished",1.8989234881587305,0.09497720395340095,Inf,1.721604860474,2.0945052472076107,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-10","Fished",1.766041039352411,0.09124552414568107,Inf,1.5959600325530052,1.9542475306776577,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-01-12","No-take",1.948250492433633,0.09635723466272085,Inf,1.768258602610442,2.146563842904207,"2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2026-03-10","No-take",1.840398054828233,0.09336297049736923,Inf,1.6662129550374296,2.032792381055192,"2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2015-12-10","Not modelled by Status",1.6985258702990227,0.14436524816343324,Inf,1.4378870456059358,2.006409433127132,"2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2016-12-06","Not modelled by Status",1.5345217205113826,0.12187950491658188,Inf,1.3133071009022597,1.7929979279815542,"2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
"2017-12-05","Not modelled by Status",1.8170168190783749,0.13300798228263333,Inf,1.5741636984128036,2.0973359531429794,"2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Shannon diversity","Tweedie (log link)","tweedie","log","Tweedie with a log link was specified for non-richness metrics",NA,"shannon_diversity"
